Correlation mean	Correlation std. dev.	Gene ID	Gene systematic name	Gene common name
0.0572	0.0243	5153	YOL104C	NDJ1
0.0572	0.0342	798	YER067W	RGI1
0.0572	0.0421	1079	YHR112C	YHR112C
0.0571	0.0323	248	YBR052C	RFS1
0.0569	0.0272	5391	YOR179C	SYC1
0.0569	0.0344	5156	YOL107W	YOL107W
0.0569	0.0334	4517	YMR215W	GAS3
0.0567	0.0268	2897	YGL216W	KIP3
0.0567	0.0224	2719	YGL037C	PNC1
0.0566	0.0224	3323	YJL080C	SCP160
0.0565	0.0312	3372	YJL131C	AIM23
0.0563	0.0308	1061	YHR094C	HXT1
0.0563	0.0332	3441	YJL200C	ACO2
0.0563	0.0329	1109	YHR142W	CHS7
0.0561	0.0314	3660	YLL038C	ENT4
0.0561	0.0241	2273	YDR147W	EKI1
0.0561	0.0338	5477	YOR266W	PNT1
0.0561	0.0245	2196	YDR069C	DOA4
0.0560	0.0262	3498	YJR036C	HUL4
0.0560	0.0343	4555	YMR253C	YMR253C
0.0560	0.0210	1955	YDL077C	VAM6
0.0559	0.0309	219	YBR023C	CHS3
0.0559	0.0245	3820	YLR131C	ACE2
0.0558	0.0253	4270	YML109W	ZDS2
0.0557	0.0375	236	YBR040W	FIG1
0.0556	0.0334	3907	YLR218C	COA4
0.0556	0.0345	571	YCR015C	CTO1
0.0555	0.0317	2637	YDR511W	SDH7
0.0554	0.0327	5593	YOR381W	FRE3
0.0554	0.0394	4965	YNL332W	THI12
0.0553	0.0273	4981	YNR009W	NRM1
0.0553	0.0220	1125	YHR157W	REC104
0.0552	0.0368	2376	YDR249C	YDR249C
0.0552	0.0339	4416	YMR120C	ADE17
0.0552	0.0337	2552	YDR425W	SNX41
0.0552	0.0230	2244	YDR117C	TMA64
0.0552	0.0304	5306	YOR094W	ARF3
0.0551	0.0203	4228	YML070W	DAK1
0.0550	0.0234	5265	YOR052C	TMC1
0.0550	0.0357	4217	YML059C	NTE1
0.0549	0.0220	5927	YPR040W	TIP41
0.0549	0.0308	5348	YOR136W	IDH2
0.0549	0.0329	2375	YDR248C	YDR248C
0.0548	0.0311	3371	YJL130C	URA2
0.0548	0.0355	1295	YIL110W	HPM1
0.0547	0.0354	1148	YHR180W	YHR180W
0.0547	0.0328	683	YEL028W	YEL028W
0.0547	0.0231	2935	YGL253W	HXK2
0.0547	0.0339	2366	YDR239C	YDR239C
0.0547	0.0351	5321	YOR109W	INP53
0.0546	0.0351	4925	YNL292W	PUS4
0.0544	0.0350	3325	YJL082W	IML2
0.0543	0.0225	1292	YIL107C	PFK26
0.0543	0.0231	4492	YMR191W	SPG5
0.0542	0.0323	1045	YHR078W	YHR078W
0.0542	0.0353	3973	YLR284C	ECI1
0.0542	0.0309	936	YHL019C	APM2
0.0541	0.0278	5869	YPL263C	KEL3
0.0541	0.0237	3654	YLL032C	YLL032C
0.0540	0.0210	2441	YDR314C	RAD34
0.0540	0.0341	3216	YGR271W	SLH1
0.0540	0.0344	5080	YOL031C	SIL1
0.0539	0.0271	1038	YHR071W	PCL5
0.0539	0.0296	5057	YOL008W	COQ10
0.0538	0.0244	5516	YOR304W	ISW2
0.0537	0.0335	5838	YPL232W	SSO1
0.0536	0.0295	5303	YOR091W	TMA46
0.0536	0.0241	3824	YLR135W	SLX4
0.0536	0.0273	5952	YPR065W	ROX1
0.0535	0.0219	5955	YPR068C	HOS1
0.0534	0.0319	379	YBR185C	MBA1
0.0533	0.0327	5282	YOR069W	VPS5
0.0533	0.0382	5039	YNR067C	DSE4
0.0533	0.0372	124	YBL036C	YBL036C
0.0532	0.0370	457	YBR263W	SHM1
0.0532	0.0245	871	YER143W	DDI1
0.0530	0.0291	3651	YLL029W	FRA1
0.0530	0.0328	146	YBL058W	SHP1
0.0530	0.0362	3455	YJL214W	HXT8
0.0529	0.0254	5918	YPR031W	NTO1
0.0529	0.0226	6102	YCR020W-B	HTL1
0.0529	0.0223	1122	YHR154W	RTT107
0.0528	0.0243	5639	YPL033C	SRL4
0.0528	0.0233	4009	YLR318W	EST2
0.0527	0.0337	2789	YGL108C	YGL108C
0.0527	0.0328	1100	YHR133C	NSG1
0.0527	0.0217	3708	YLR019W	PSR2
0.0526	0.0371	89	YBL001C	ECM15
0.0525	0.0233	610	YCR053W	THR4
0.0524	0.0357	630	YCR082W	AHC2
0.0524	0.0258	359	YBR165W	UBS1
0.0524	0.0341	2414	YDR287W	INM2
0.0523	0.0321	5206	YOL158C	ENB1
0.0522	0.0259	5953	YPR066W	UBA3
0.0522	0.0322	4428	YMR132C	JLP2
0.0522	0.0323	5370	YOR158W	PET123
0.0521	0.0372	1372	YIR016W	YIR016W
0.0521	0.0242	2879	YGL198W	YIP4
0.0520	0.0285	12	YAL014C	SYN8
0.0520	0.0304	2369	YDR242W	AMD2
0.0519	0.0236	2095	YDL216C	RRI1
0.0519	0.0318	3571	YJR109C	CPA2
0.0518	0.0332	3344	YJL101C	GSH1
0.0516	0.0333	5085	YOL036W	YOL036W
0.0516	0.0319	2055	YDL176W	IPF1
0.0516	0.0350	5479	YOR268C	YOR268C
0.0516	0.0382	3536	YJR074W	MOG1
0.0515	0.0303	1477	YKL079W	SMY1
0.0514	0.0314	5052	YOL003C	PFA4
0.0514	0.0324	902	YER175C	TMT1
0.0514	0.0266	2715	YGL033W	HOP2
0.0514	0.0275	3754	YLR065C	SND2
0.0513	0.0330	5362	YOR150W	MRPL23
0.0512	0.0289	373	YBR179C	FZO1
0.0512	0.0302	985	YHR018C	ARG4
0.0512	0.0290	6126	YLR262C-A	TMA7
0.0511	0.0370	4824	YNL191W	DUG3
0.0511	0.0262	3889	YLR200W	YKE2
0.0510	0.0328	2601	YDR475C	JIP4
0.0510	0.0301	1363	YIR007W	EGH1
0.0510	0.0286	5293	YOR080W	DIA2
0.0510	0.0328	5491	YOR280C	FSH3
0.0510	0.0350	5078	YOL029C	YOL029C
0.0509	0.0315	3979	YLR289W	GUF1
0.0509	0.0248	470	YBR276C	PPS1
0.0509	0.0365	1103	YHR136C	SPL2
0.0508	0.0323	2421	YDR294C	DPL1
0.0508	0.0302	5253	YOR040W	GLO4
0.0508	0.0331	1406	YKL008C	LAC1
0.0508	0.0333	2464	YDR337W	MRPS28
0.0507	0.0318	1013	YHR046C	INM1
0.0507	0.0253	2225	YDR098C	GRX3
0.0507	0.0247	4536	YMR234W	RNH1
0.0507	0.0357	4646	YNL012W	SPO1
0.0506	0.0301	3169	YGR224W	AZR1
0.0506	0.0299	230	YBR034C	HMT1
0.0505	0.0243	5159	YOL110W	SHR5
0.0505	0.0297	152	YBL064C	PRX1
0.0505	0.0244	2896	YGL215W	CLG1
0.0505	0.0361	4626	YMR318C	ADH6
0.0504	0.0249	4612	YMR306W	FKS3
0.0504	0.0340	3700	YLR011W	LOT6
0.0504	0.0258	2584	YDR457W	TOM1
0.0503	0.0328	580	YCR023C	YCR023C
0.0503	0.0317	3066	YGR121C	MEP1
0.0502	0.0327	4224	YML066C	SMA2
0.0501	0.0403	3183	YGR238C	KEL2
0.0501	0.0250	3808	YLR119W	SRN2
0.0501	0.0314	5930	YPR043W	RPL43A
0.0499	0.0299	6015	YPR129W	SCD6
0.0499	0.0273	795	YER064C	VHR2
0.0498	0.0339	3712	YLR023C	IZH3
0.0498	0.0271	4962	YNL329C	PEX6
0.0497	0.0346	4655	YNL021W	HDA1
0.0497	0.0309	4959	YNL326C	PFA3
0.0496	0.0359	1053	YHR086W	NAM8
0.0496	0.0360	2113	YDL234C	GYP7
0.0496	0.0312	1571	YKL174C	TPO5
0.0496	0.0278	4987	YNR015W	SMM1
0.0496	0.0314	2533	YDR406W	PDR15
0.0494	0.0396	5736	YPL130W	SPO19
0.0494	0.0236	3558	YJR096W	YJR096W
0.0494	0.0368	4231	YML073C	RPL6A
0.0494	0.0380	5236	YOR022C	DDL1
0.0493	0.0322	2432	YDR305C	HNT2
0.0492	0.0362	4718	YNL085W	MKT1
0.0491	0.0246	5527	YOR315W	SFG1
0.0491	0.0329	5654	YPL048W	CAM1
0.0489	0.0245	6005	YPR119W	CLB2
0.0488	0.0393	1115	YHR147C	MRPL6
0.0487	0.0339	1559	YKL162C	YKL162C
0.0487	0.0250	6060	YPR174C	CSA1
0.0487	0.0223	49	YAL053W	FLC2
0.0487	0.0339	2942	YGL260W	YGL260W
0.0486	0.0228	1375	YIR019C	FLO11
0.0486	0.0367	3311	YJL068C	YJL068C
0.0486	0.0380	4882	YNL249C	MPA43
0.0486	0.0312	424	YBR230C	OM14
0.0484	0.0338	3110	YGR165W	MRPS35
0.0484	0.0312	2632	YDR506C	GMC1
0.0484	0.0319	3086	YGR141W	VPS62
0.0483	0.0340	99	YBL011W	SCT1
0.0483	0.0339	5312	YOR100C	CRC1
0.0482	0.0346	4692	YNL058C	YNL058C
0.0482	0.0342	1662	YKR042W	UTH1
0.0482	0.0335	2968	YGR023W	MTL1
0.0481	0.0378	192	YBL104C	SEA4
0.0481	0.0268	3493	YJR031C	GEA1
0.0480	0.0370	4098	YLR408C	BLS1
0.0479	0.0360	5680	YPL074W	YTA6
0.0478	0.0210	3332	YJL089W	SIP4
0.0478	0.0309	1348	YIL163C	YIL163C
0.0478	0.0362	956	YHL039W	EFM1
0.0477	0.0324	4902	YNL269W	BSC4
0.0475	0.0335	298	YBR104W	YMC2
0.0473	0.0383	503	YCL009C	ILV6
0.0473	0.0363	1779	YFL015C	YFL015C
0.0473	0.0324	46	YAL048C	GEM1
0.0472	0.0227	5221	YOR007C	SGT2
0.0472	0.0318	4534	YMR232W	FUS2
0.0470	0.0378	218	YBR022W	POA1
0.0470	0.0324	3168	YGR223C	HSV2
0.0470	0.0341	4607	YMR303C	ADH2
0.0470	0.0217	733	YER002W	NOP16
0.0470	0.0360	2979	YGR034W	RPL26B
0.0469	0.0249	1807	YFR015C	GSY1
0.0468	0.0340	488	YBR294W	SUL1
0.0466	0.0414	920	YHL003C	LAG1
0.0466	0.0355	287	YBR092C	PHO3
0.0466	0.0375	5453	YOR242C	SSP2
0.0466	0.0331	656	YEL001C	IRC22
0.0465	0.0268	48	YAL051W	OAF1
0.0464	0.0250	2058	YDL179W	PCL9
0.0463	0.0302	4681	YNL047C	SLM2
0.0463	0.0220	4589	YMR287C	DSS1
0.0462	0.0272	382	YBR188C	NTC20
0.0461	0.0381	3355	YJL112W	MDV1
0.0460	0.0537	1012	YHR045W	YHR045W
0.0460	0.0375	3770	YLR081W	GAL2
0.0459	0.0243	4072	YLR381W	CTF3
0.0459	0.0236	5880	YPL274W	SAM3
0.0459	0.0298	3683	YLL061W	MMP1
0.0459	0.0232	3714	YLR025W	SNF7
0.0458	0.0327	5230	YOR016C	ERP4
0.0457	0.0303	1274	YIL089W	YIL089W
0.0457	0.0287	4089	YLR399C	BDF1
0.0456	0.0319	2334	YDR207C	UME6
0.0455	0.0216	1381	YIR025W	MND2
0.0454	0.0351	3030	YGR085C	RPL11B
0.0454	0.0214	2381	YDR254W	CHL4
0.0454	0.0335	1816	YFR025C	HIS2
0.0454	0.0299	5305	YOR093C	CMR2
0.0453	0.0322	6129	YMR158C-A	YMR158C-A
0.0452	0.0357	3746	YLR057W	MNL2
0.0452	0.0254	17	YAL019W	FUN30
0.0452	0.0368	4083	YLR393W	ATP10
0.0450	0.0320	481	YBR287W	YBR287W
0.0450	0.0331	5769	YPL163C	SVS1
0.0449	0.0354	1234	YIL047C	SYG1
0.0449	0.0362	250	YBR054W	YRO2
0.0449	0.0275	2281	YDR155C	CPR1
0.0449	0.0332	3139	YGR194C	XKS1
0.0449	0.0310	1504	YKL106W	AAT1
0.0447	0.0303	1354	YIL173W	VTH1
0.0447	0.0262	5462	YOR251C	TUM1
0.0447	0.0276	2253	YDR126W	SWF1
0.0446	0.0375	1623	YKR003W	OSH6
0.0446	0.0361	3449	YJL208C	NUC1
0.0446	0.0314	5768	YPL162C	YPL162C
0.0446	0.0321	1613	YKL218C	SRY1
0.0445	0.0237	1163	YHR195W	NVJ1
0.0445	0.0301	5499	YOR288C	MPD1
0.0444	0.0367	1999	YDL121C	EXP1
0.0444	0.0234	4435	YMR138W	CIN4
0.0444	0.0326	4547	YMR244W	YMR244W
0.0444	0.0249	2616	YDR490C	PKH1
0.0443	0.0331	3870	YLR181C	VTA1
0.0443	0.0310	3854	YLR165C	PUS5
0.0442	0.0348	1004	YHR037W	PUT2
0.0442	0.0233	1308	YIL123W	SIM1
0.0442	0.0246	1427	YKL029C	MAE1
0.0441	0.0337	5519	YOR307C	SLY41
0.0441	0.0358	4456	YMR158W	MRPS8
0.0440	0.0334	4885	YNL252C	MRPL17
0.0440	0.0331	4377	YMR083W	ADH3
0.0440	0.0309	5337	YOR125C	CAT5
0.0439	0.0330	5267	YOR054C	VHS3
0.0439	0.0365	3448	YJL207C	LAA1
0.0437	0.0234	5792	YPL186C	UIP4
0.0437	0.0379	5262	YOR049C	RSB1
0.0437	0.0389	3629	YLL005C	SPO75
0.0437	0.0257	4525	YMR223W	UBP8
0.0437	0.0266	1810	YFR018C	YFR018C
0.0437	0.0288	4414	YMR119W	ASI1
0.0436	0.0348	2108	YDL229W	SSB1
0.0436	0.0295	514	YCL027W	FUS1
0.0436	0.0313	5485	YOR274W	MOD5
0.0436	0.0280	181	YBL093C	ROX3
0.0435	0.0354	1201	YIL014W	MNT3
0.0434	0.0230	625	YCR073C	SSK22
0.0434	0.0300	272	YBR077C	SLM4
0.0433	0.0228	1829	YFR038W	IRC5
0.0433	0.0193	1315	YIL130W	ASG1
0.0433	0.0340	5589	YOR377W	ATF1
0.0432	0.0359	1977	YDL099W	BUG1
0.0431	0.0241	5900	YPR013C	CMR3
0.0431	0.0361	863	YER134C	YER134C
0.0430	0.0332	423	YBR229C	ROT2
0.0430	0.0374	4081	YLR390W	ECM19
0.0429	0.0346	3322	YJL079C	PRY1
0.0428	0.0262	5239	YOR025W	HST3
0.0428	0.0211	4763	YNL130C	CPT1
0.0427	0.0334	1494	YKL096W	CWP1
0.0427	0.0284	2873	YGL192W	IME4
0.0427	0.0308	931	YHL014C	YLF2
0.0427	0.0334	3380	YJL139C	YUR1
0.0427	0.0291	3345	YJL102W	MEF2
0.0426	0.0228	3670	YLL048C	YBT1
0.0426	0.0309	3400	YJL159W	HSP150
0.0426	0.0331	2748	YGL067W	NPY1
0.0425	0.0341	3793	YLR104W	LCL2
0.0425	0.0270	3933	YLR244C	MAP1
0.0425	0.0253	2901	YGL220W	BOL2
0.0424	0.0273	5703	YPL097W	MSY1
0.0424	0.0325	458	YBR264C	YPT10
0.0424	0.0368	442	YBR248C	HIS7
0.0423	0.0376	1130	YHR162W	MPC2
0.0423	0.0324	1995	YDL117W	CYK3
0.0423	0.0360	1776	YFL018C	LPD1
0.0423	0.0255	3406	YJL165C	HAL5
0.0423	0.0327	1723	YKR103W	NFT1
0.0422	0.0325	1273	YIL088C	AVT7
0.0422	0.0326	228	YBR032W	YBR032W
0.0421	0.0368	5043	YNR071C	YNR071C
0.0421	0.0310	666	YEL011W	GLC3
0.0421	0.0215	6006	YPR120C	CLB5
0.0421	0.0375	2905	YGL224C	SDT1
0.0420	0.0315	1287	YIL102C	YIL102C
0.0420	0.0352	3797	YLR108C	YLR108C
0.0419	0.0317	3975	YLR286C	CTS1
0.0419	0.0349	811	YER080W	AIM9
0.0418	0.0300	4728	YNL095C	YNL095C
0.0418	0.0359	3470	YJR005W	APL1
0.0418	0.0230	1511	YKL113C	RAD27
0.0418	0.0233	3016	YGR071C	ENV11
0.0418	0.0235	3959	YLR270W	DCS1
0.0417	0.0259	5793	YPL187W	MF(ALPHA)1
0.0416	0.0416	4082	YLR392C	ART10
0.0415	0.0337	2159	YDR032C	PST2
0.0414	0.0256	2510	YDR383C	NKP1
0.0414	0.0229	2445	YDR318W	MCM21
0.0413	0.0346	4924	YNL291C	MID1
0.0413	0.0359	4599	YMR295C	YMR295C
0.0411	0.0331	812	YER081W	SER3
0.0411	0.0289	5581	YOR369C	RPS12
0.0411	0.0230	5277	YOR064C	YNG1
0.0410	0.0340	2656	YDR530C	APA2
0.0410	0.0324	2537	YDR410C	STE14
0.0410	0.0316	4497	YMR195W	ICY1
0.0409	0.0327	3857	YLR168C	UPS2
0.0409	0.0325	3819	YLR130C	ZRT2
0.0408	0.0334	2912	YGL230C	YGL230C
0.0408	0.0212	2379	YDR252W	BTT1
0.0407	0.0338	770	YER039C	HVG1
0.0407	0.0300	4301	YMR006C	PLB2
0.0407	0.0315	5738	YPL132W	COX11
0.0407	0.0333	3853	YLR164W	SHH4
0.0407	0.0349	371	YBR177C	EHT1
0.0407	0.0256	412	YBR218C	PYC2
0.0406	0.0305	4830	YNL197C	WHI3
0.0405	0.0339	4622	YMR316C-A	YMR316C-A
0.0401	0.0364	5069	YOL020W	TAT2
0.0401	0.0329	2834	YGL153W	PEX14
0.0400	0.0379	5042	YNR070W	PDR18
0.0400	0.0315	495	YBR301W	PAU24
0.0399	0.0333	3520	YJR058C	APS2
0.0399	0.0286	5132	YOL083W	ATG34
0.0399	0.0260	4944	YNL311C	SKP2
0.0398	0.0328	1665	YKR045C	YKR045C
0.0398	0.0255	2914	YGL232W	TAN1
0.0398	0.0365	4564	YMR262W	YMR262W
0.0398	0.0331	1588	YKL191W	DPH2
0.0398	0.0357	3200	YGR255C	COQ6
0.0398	0.0239	3480	YJR014W	TMA22
0.0397	0.0345	1518	YKL120W	OAC1
0.0397	0.0354	945	YHL028W	WSC4
0.0397	0.0239	4596	YMR293C	HER2
0.0396	0.0330	3142	YGR197C	SNG1
0.0396	0.0243	299	YBR105C	VID24
0.0396	0.0295	826	YER095W	RAD51
0.0396	0.0244	1937	YDL059C	RAD59
0.0395	0.0395	4933	YNL300W	TOS6
0.0395	0.0327	2236	YDR109C	YDR109C
0.0395	0.0358	5934	YPR047W	MSF1
0.0395	0.0338	5719	YPL113C	YPL113C
0.0394	0.0322	3916	YLR227C	ADY4
0.0392	0.0294	3339	YJL096W	MRPL49
0.0392	0.0216	4454	YMR156C	TPP1
0.0392	0.0319	5250	YOR037W	CYC2
0.0392	0.0343	429	YBR235W	VHC1
0.0392	0.0319	1799	YFR007W	YFH7
0.0391	0.0325	2999	YGR054W	YGR054W
0.0391	0.0313	3709	YLR020C	YEH2
0.0390	0.0365	4617	YMR311C	GLC8
0.0390	0.0321	1405	YKL007W	CAP1
0.0390	0.0245	2806	YGL125W	MET13
0.0389	0.0205	3704	YLR015W	BRE2
0.0388	0.0285	3516	YJR054W	KCH1
0.0388	0.0319	3727	YLR038C	COX12
0.0388	0.0236	1280	YIL095W	PRK1
0.0387	0.0363	3953	YLR264W	RPS28B
0.0387	0.0307	4194	YML035C	AMD1
0.0387	0.0383	5225	YOR011W	AUS1
0.0387	0.0356	5919	YPR032W	SRO7
0.0386	0.0238	2203	YDR076W	RAD55
0.0386	0.0325	3636	YLL012W	YEH1
0.0385	0.0351	3007	YGR062C	COX18
0.0385	0.0332	3890	YLR201C	COQ9
0.0385	0.0334	4603	YMR299C	DYN3
0.0384	0.0322	5701	YPL095C	EEB1
0.0384	0.0321	2331	YDR204W	COQ4
0.0384	0.0328	5619	YPL013C	MRPS16
0.0383	0.0352	5856	YPL250C	ATG41
0.0383	0.0335	4644	YNL010W	PYP1
0.0382	0.0203	5624	YPL018W	CTF19
0.0382	0.0366	4390	YMR095C	SNO1
0.0380	0.0286	3225	YGR281W	YOR1
0.0380	0.0307	5830	YPL224C	MMT2
0.0380	0.0300	5124	YOL075C	YOL075C
0.0379	0.0370	160	YBL072C	RPS8A
0.0379	0.0323	1126	YHR158C	KEL1
0.0379	0.0353	4103	YLR413W	INA1
0.0379	0.0411	1119	YHR151C	MTC6
0.0378	0.0227	4429	YMR133W	REC114
0.0377	0.0218	2768	YGL087C	MMS2
0.0377	0.0314	3719	YLR030W	YLR030W
0.0377	0.0233	1609	YKL214C	YRA2
0.0376	0.0345	726	YEL071W	DLD3
0.0376	0.0352	1485	YKL087C	CYT2
0.0376	0.0335	221	YBR025C	OLA1
0.0375	0.0227	2380	YDR253C	MET32
0.0374	0.0328	2665	YDR539W	FDC1
0.0374	0.0327	364	YBR170C	NPL4
0.0374	0.0221	3514	YJR052W	RAD7
0.0373	0.0343	5496	YOR285W	RDL1
0.0372	0.0313	3892	YLR203C	MSS51
0.0372	0.0491	5140	YOL091W	SPO21
0.0372	0.0239	2344	YDR217C	RAD9
0.0372	0.0339	3000	YGR055W	MUP1
0.0371	0.0346	4171	YML012W	ERV25
0.0368	0.0347	4648	YNL014W	HEF3
0.0368	0.0252	1514	YKL116C	PRR1
0.0368	0.0336	4758	YNL125C	ESBP6
0.0367	0.0399	3263	YJL016W	TPH3
0.0367	0.0336	5986	YPR100W	MRPL51
0.0365	0.0228	2701	YGL019W	CKB1
0.0365	0.0327	4741	YNL108C	YNL108C
0.0365	0.0238	2930	YGL248W	PDE1
0.0365	0.0331	3537	YJR075W	HOC1
0.0365	0.0279	44	YAL046C	BOL3
0.0364	0.0290	1377	YIR021W	MRS1
0.0362	0.0232	3784	YLR095C	IOC2
0.0362	0.0335	239	YBR043C	QDR3
0.0361	0.0224	5318	YOR106W	VAM3
0.0361	0.0360	4462	YMR163C	INP2
0.0361	0.0304	5345	YOR133W	EFT1
0.0361	0.0302	869	YER141W	COX15
0.0361	0.0358	950	YHL033C	RPL8A
0.0360	0.0247	255	YBR059C	AKL1
0.0360	0.0276	1290	YIL105C	SLM1
0.0359	0.0222	2288	YDR162C	NBP2
0.0359	0.0321	3095	YGR150C	CCM1
0.0359	0.0346	5243	YOR029W	YOR029W
0.0358	0.0346	2877	YGL196W	DSD1
0.0358	0.0345	1857	YER019C-A	SBH2
0.0358	0.0311	1153	YHR185C	PFS1
0.0358	0.0325	2101	YDL222C	FMP45
0.0358	0.0356	4062	YLR371W	ROM2
0.0357	0.0411	547	YCL063W	VAC17
0.0357	0.0332	195	YBL107C	MIX23
0.0357	0.0340	1845	YFR054C	YFR054C
0.0357	0.0248	1815	YFR023W	PES4
0.0356	0.0234	839	YER110C	KAP123
0.0356	0.0334	3404	YJL163C	YJL163C
0.0356	0.0333	4754	YNL121C	TOM70
0.0355	0.0225	3147	YGR202C	PCT1
0.0354	0.0223	4107	YLR417W	VPS36
0.0354	0.0333	5532	YOR320C	GNT1
0.0354	0.0260	4875	YNL242W	ATG2
0.0353	0.0345	3002	YGR057C	LST7
0.0352	0.0333	4581	YMR279C	ATR2
0.0352	0.0339	4850	YNL217W	PPN2
0.0351	0.0334	2662	YDR536W	STL1
0.0351	0.0332	1556	YKL159C	RCN1
0.0351	0.0258	3326	YJL083W	TAX4
0.0351	0.0239	5131	YOL082W	ATG19
0.0350	0.0321	342	YBR148W	YSW1
0.0349	0.0364	5717	YPL111W	CAR1
0.0349	0.0267	4711	YNL078W	NIS1
0.0349	0.0341	3367	YJL126W	NIT2
0.0349	0.0311	1560	YKL163W	PIR3
0.0349	0.0349	1884	YDL005C	MED2
0.0349	0.0312	5121	YOL071W	SDH5
0.0349	0.0336	1626	YKR006C	MRPL13
0.0349	0.0426	252	YBR056W	MRX18
0.0348	0.0317	3290	YJL047C	RTT101
0.0348	0.0368	2383	YDR256C	CTA1
0.0347	0.0341	1572	YKL175W	ZRT3
0.0347	0.0328	4002	YLR312C	ATG39
0.0347	0.0361	3518	YJR056C	YJR056C
0.0347	0.0345	4131	YLR441C	RPS1A
0.0347	0.0406	5398	YOR186W	YOR186W
0.0347	0.0255	9	YAL011W	SWC3
0.0346	0.0359	2520	YDR393W	SHE9
0.0346	0.0302	1554	YKL156W	RPS27A
0.0345	0.0350	2945	YGL263W	COS12
0.0345	0.0444	3511	YJR049C	UTR1
0.0345	0.0336	4897	YNL264C	PDR17
0.0344	0.0367	650	YCR102C	YCR102C
0.0344	0.0230	3564	YJR102C	VPS25
0.0343	0.0223	5501	YOR290C	SNF2
0.0343	0.0343	1080	YHR113W	APE4
0.0343	0.0336	784	YER053C	PIC2
0.0342	0.0227	3335	YJL092W	SRS2
0.0342	0.0339	2655	YDR529C	QCR7
0.0342	0.0350	614	YCR060W	TAH1
0.0342	0.0374	5683	YPL077C	YPL077C
0.0341	0.0353	4190	YML030W	RCF1
0.0341	0.0252	1825	YFR034C	PHO4
0.0341	0.0239	2162	YDR035W	ARO3
0.0340	0.0402	74	YAR029W	YAR029W
0.0340	0.0223	3521	YJR059W	PTK2
0.0340	0.0347	1177	YHR209W	CRG1
0.0340	0.0331	4064	YLR373C	VID22
0.0340	0.0237	5627	YPL021W	ECM23
0.0339	0.0221	5061	YOL012C	HTZ1
0.0339	0.0296	1398	YIR042C	YIR042C
0.0338	0.0318	2403	YDR276C	PMP3
0.0337	0.0309	173	YBL085W	BOI1
0.0336	0.0326	3895	YLR206W	ENT2
0.0336	0.0358	3453	YJL212C	OPT1
0.0335	0.0323	5060	YOL011W	PLB3
0.0335	0.0257	761	YER030W	CHZ1
0.0335	0.0308	4267	YML106W	URA5
0.0334	0.0233	3042	YGR097W	ASK10
0.0334	0.0358	5231	YOR017W	PET127
0.0333	0.0346	925	YHL008C	YHL008C
0.0333	0.0333	1469	YKL071W	YKL071W
0.0333	0.0304	21	YAL023C	PMT2
0.0332	0.0269	673	YEL018W	EAF5
0.0331	0.0279	5117	YOL067C	RTG1
0.0331	0.0274	1382	YIR026C	YVH1
0.0331	0.0298	5093	YOL044W	PEX15
0.0331	0.0241	4578	YMR276W	DSK2
0.0330	0.0324	3089	YGR144W	THI4
0.0330	0.0305	4273	YML112W	CTK3
0.0329	0.0324	5150	YOL101C	IZH4
0.0329	0.0302	5120	YOL070C	NBA1
0.0329	0.0234	1617	YKL222C	YKL222C
0.0329	0.0317	3833	YLR144C	ACF2
0.0327	0.0349	4498	YMR196W	YMR196W
0.0327	0.0358	4733	YNL100W	MIC27
0.0327	0.0360	5831	YPL225W	YPL225W
0.0327	0.0341	4468	YMR169C	ALD3
0.0326	0.0354	880	YER152C	YER152C
0.0326	0.0309	2931	YGL249W	ZIP2
0.0326	0.0245	2847	YGL166W	CUP2
0.0326	0.0351	934	YHL017W	YHL017W
0.0326	0.0248	3913	YLR224W	UCC1
0.0325	0.0322	1564	YKL167C	MRP49
0.0325	0.0325	2243	YDR116C	MRPL1
0.0325	0.0213	1358	YIR002C	MPH1
0.0324	0.0442	5950	YPR063C	YPR063C
0.0324	0.0407	943	YHL026C	YHL026C
0.0323	0.0343	4461	YMR162C	DNF3
0.0323	0.0248	2633	YDR507C	GIN4
0.0321	0.0318	789	YER058W	PET117
0.0321	0.0280	4951	YNL318C	HXT14
0.0321	0.0348	3114	YGR169C	PUS6
0.0320	0.0246	3247	YIL014C-A	YIL014C-A
0.0320	0.0339	1603	YKL208W	CBT1
0.0320	0.0361	2104	YDL225W	SHS1
0.0319	0.0322	832	YER101C	AST2
0.0319	0.0333	3119	YGR174C	CBP4
0.0318	0.0322	4353	YMR060C	SAM37
0.0318	0.0348	1698	YKR078W	YKR078W
0.0318	0.0305	636	YCR088W	ABP1
0.0316	0.0366	4469	YMR170C	ALD2
0.0316	0.0342	6170	YHR132W-A	IGO2
0.0316	0.0382	1879	YBR162W-A	YSY6
0.0315	0.0242	3942	YLR253W	MCP2
0.0314	0.0345	4475	YMR174C	PAI3
0.0314	0.0324	1034	YHR067W	HTD2
0.0314	0.0238	3748	YLR059C	REX2
0.0314	0.0260	1470	YKL072W	STB6
0.0312	0.0332	1349	YIL164C	NIT1
0.0311	0.0364	490	YBR296C	PHO89
0.0311	0.0251	4043	YLR352W	LUG1
0.0310	0.0259	1621	YKR001C	VPS1
0.0310	0.0298	6017	YPR131C	NAT3
0.0310	0.0294	3902	YLR213C	CRR1
0.0309	0.0361	964	YHL047C	ARN2
0.0308	0.0294	1696	YKR076W	ECM4
0.0308	0.0347	5275	YOR062C	YOR062C
