Correlation mean	Correlation std. dev.	Gene ID	Gene systematic name	Gene common name
0.0415	0.0294	452	YBR258C	SHG1
0.0415	0.0375	4475	YMR174C	PAI3
0.0414	0.0285	3664	YLL042C	ATG10
0.0414	0.0343	5458	YOR247W	SRL1
0.0414	0.0269	1741	YFL054C	AQY3
0.0414	0.0286	4383	YMR088C	VBA1
0.0414	0.0293	2411	YDR284C	DPP1
0.0414	0.0289	1899	YDL020C	RPN4
0.0413	0.0285	3000	YGR055W	MUP1
0.0413	0.0261	1609	YKL214C	YRA2
0.0412	0.0295	5352	YOR140W	SFL1
0.0412	0.0299	1381	YIR025W	MND2
0.0411	0.0293	981	YHR014W	SPO13
0.0411	0.0344	5727	YPL121C	MEI5
0.0411	0.0342	4061	YLR370C	ARC18
0.0411	0.0312	589	YCR032W	BPH1
0.0410	0.0305	4524	YMR222C	FSH2
0.0410	0.0306	5229	YOR015W	YOR015W
0.0410	0.0267	3671	YLL049W	LDB18
0.0410	0.0296	6086	YPR200C	ARR2
0.0409	0.0288	5277	YOR064C	YNG1
0.0409	0.0280	5514	YOR303W	CPA1
0.0409	0.0277	4731	YNL098C	RAS2
0.0409	0.0311	1563	YKL166C	TPK3
0.0409	0.0280	5658	YPL052W	OAZ1
0.0408	0.0274	4546	YMR244C-A	COA6
0.0407	0.0300	2527	YDR400W	URH1
0.0407	0.0310	5637	YPL031C	PHO85
0.0407	0.0314	2664	YDR538W	PAD1
0.0407	0.0332	2369	YDR242W	AMD2
0.0406	0.0284	2763	YGL082W	YGL082W
0.0406	0.0343	5074	YOL025W	LAG2
0.0406	0.0301	1649	YKR029C	SET3
0.0406	0.0329	5670	YPL064C	CWC27
0.0406	0.0285	1903	YDL024C	DIA3
0.0405	0.0354	4081	YLR390W	ECM19
0.0405	0.0368	5722	YPL116W	HOS3
0.0405	0.0327	3313	YJL070C	YJL070C
0.0405	0.0328	156	YBL068W	PRS4
0.0404	0.0331	857	YER128W	VFA1
0.0404	0.0339	2890	YGL209W	MIG2
0.0404	0.0373	3195	YGR250C	RIE1
0.0404	0.0308	1299	YIL114C	POR2
0.0403	0.0358	2207	YDR080W	VPS41
0.0403	0.0318	4442	YMR145C	NDE1
0.0403	0.0357	3468	YJR003C	MRX12
0.0403	0.0360	4758	YNL125C	ESBP6
0.0403	0.0314	192	YBL104C	SEA4
0.0402	0.0329	3893	YLR204W	QRI5
0.0402	0.0289	4914	YNL281W	HCH1
0.0402	0.0339	5060	YOL011W	PLB3
0.0402	0.0312	870	YER142C	MAG1
0.0402	0.0388	3841	YLR152C	YLR152C
0.0401	0.0295	174	YBL086C	YBL086C
0.0401	0.0321	5652	YPL046C	ELC1
0.0401	0.0299	3373	YJL132W	YJL132W
0.0401	0.0335	5066	YOL017W	ESC8
0.0401	0.0330	54	YAL059W	ECM1
0.0400	0.0285	124	YBL036C	YBL036C
0.0400	0.0357	5592	YOR380W	RDR1
0.0400	0.0295	55	YAL060W	BDH1
0.0400	0.0251	5042	YNR070W	PDR18
0.0400	0.0276	3201	YGR256W	GND2
0.0399	0.0335	2117	YDL238C	GUD1
0.0399	0.0330	4534	YMR232W	FUS2
0.0398	0.0312	1878	YBR089C-A	NHP6B
0.0398	0.0274	4586	YMR284W	YKU70
0.0398	0.0273	5370	YOR158W	PET123
0.0398	0.0303	2984	YGR039W	YGR039W
0.0398	0.0295	4234	YML076C	WAR1
0.0397	0.0317	557	YCR001W	YCR001W
0.0397	0.0326	3192	YGR247W	CPD1
0.0397	0.0269	3903	YLR214W	FRE1
0.0397	0.0281	4037	YLR346C	CIS1
0.0397	0.0278	2109	YDL230W	PTP1
0.0397	0.0318	819	YER088C	DOT6
0.0397	0.0317	2009	YDL131W	LYS21
0.0397	0.0328	5203	YOL155C	HPF1
0.0397	0.0266	1944	YDL066W	IDP1
0.0396	0.0339	1281	YIL096C	BMT5
0.0396	0.0305	4545	YMR243C	ZRC1
0.0396	0.0307	3930	YLR241W	CSC1
0.0396	0.0305	5596	YOR384W	FRE5
0.0396	0.0322	2557	YDR430C	CYM1
0.0395	0.0306	3684	YLL062C	MHT1
0.0395	0.0286	2082	YDL203C	ACK1
0.0395	0.0371	5854	YPL248C	GAL4
0.0394	0.0355	5808	YPL202C	AFT2
0.0394	0.0269	952	YHL035C	VMR1
0.0394	0.0290	649	YCR101C	YCR101C
0.0394	0.0362	363	YBR169C	SSE2
0.0394	0.0293	3771	YLR082C	SRL2
0.0393	0.0306	2775	YGL094C	PAN2
0.0393	0.0297	1673	YKR053C	YSR3
0.0393	0.0284	3823	YLR134W	PDC5
0.0393	0.0278	4397	YMR102C	YMR102C
0.0393	0.0297	2441	YDR314C	RAD34
0.0393	0.0301	2825	YGL144C	ROG1
0.0392	0.0283	5838	YPL232W	SSO1
0.0392	0.0312	4844	YNL211C	MRX7
0.0392	0.0285	1601	YKL206C	ADD66
0.0392	0.0365	1515	YKL117W	SBA1
0.0391	0.0342	2588	YDR461W	MFA1
0.0391	0.0268	2460	YDR333C	RQC1
0.0391	0.0343	57	YAL062W	GDH3
0.0391	0.0298	1061	YHR094C	HXT1
0.0390	0.0313	1621	YKR001C	VPS1
0.0390	0.0298	2388	YDR261C	EXG2
0.0390	0.0329	804	YER073W	ALD5
0.0390	0.0301	1696	YKR076W	ECM4
0.0389	0.0330	2609	YDR483W	KRE2
0.0389	0.0321	605	YCR048W	ARE1
0.0389	0.0296	1148	YHR180W	YHR180W
0.0389	0.0329	637	YCR089W	FIG2
0.0389	0.0340	378	YBR184W	YBR184W
0.0389	0.0285	5445	YOR233W	KIN4
0.0389	0.0305	6129	YMR158C-A	YMR158C-A
0.0388	0.0342	4755	YNL122C	MRP35
0.0388	0.0287	4827	YNL194C	YNL194C
0.0388	0.0305	542	YCL056C	PEX34
0.0388	0.0293	1749	YFL046W	FMP32
0.0387	0.0299	4100	YLR410W	VIP1
0.0387	0.0322	634	YCR086W	CSM1
0.0386	0.0352	5856	YPL250C	ATG41
0.0386	0.0316	4715	YNL082W	PMS1
0.0386	0.0250	3521	YJR059W	PTK2
0.0386	0.0337	2832	YGL151W	NUT1
0.0386	0.0358	5497	YOR286W	RDL2
0.0386	0.0326	1376	YIR020C	YIR020C
0.0386	0.0329	4561	YMR259C	TRM732
0.0385	0.0267	2566	YDR439W	LRS4
0.0385	0.0369	1651	YKR031C	SPO14
0.0385	0.0345	279	YBR084W	MIS1
0.0384	0.0370	4808	YNL175C	NOP13
0.0384	0.0296	2249	YDR122W	KIN1
0.0384	0.0361	2505	YDR378C	LSM6
0.0384	0.0377	3832	YLR143W	DPH6
0.0384	0.0230	3424	YJL183W	MNN11
0.0384	0.0278	5181	YOL132W	GAS4
0.0384	0.0339	4933	YNL300W	TOS6
0.0383	0.0272	5564	YOR352W	TFB6
0.0383	0.0267	4624	YMR316W	DIA1
0.0383	0.0332	3179	YGR234W	YHB1
0.0383	0.0272	3528	YJR066W	TOR1
0.0382	0.0373	3178	YGR233C	PHO81
0.0382	0.0307	5771	YPL165C	SET6
0.0382	0.0326	3169	YGR224W	AZR1
0.0382	0.0275	945	YHL028W	WSC4
0.0381	0.0291	285	YBR090C	YBR090C
0.0381	0.0303	2511	YDR384C	ATO3
0.0381	0.0301	3260	YJL013C	MAD3
0.0381	0.0277	2707	YGL025C	PGD1
0.0381	0.0348	2116	YDL237W	AIM6
0.0380	0.0323	2093	YDL214C	PRR2
0.0379	0.0239	1379	YIR023W	DAL81
0.0379	0.0321	5077	YOL028C	YAP7
0.0379	0.0329	2612	YDR486C	VPS60
0.0379	0.0282	1286	YIL101C	XBP1
0.0379	0.0299	4322	YMR027W	YMR027W
0.0378	0.0280	3396	YJL155C	FBP26
0.0378	0.0390	3837	YLR148W	PEP3
0.0378	0.0269	943	YHL026C	YHL026C
0.0378	0.0330	2510	YDR383C	NKP1
0.0378	0.0319	2654	YDR528W	HLR1
0.0378	0.0333	5568	YOR356W	CIR2
0.0378	0.0309	2555	YDR428C	BNA7
0.0377	0.0268	3022	YGR077C	PEX8
0.0377	0.0365	2942	YGL260W	YGL260W
0.0377	0.0399	4887	YNL254C	RTC4
0.0377	0.0251	2110	YDL231C	BRE4
0.0377	0.0354	685	YEL030W	ECM10
0.0376	0.0320	5621	YPL015C	HST2
0.0376	0.0341	3577	YJR115W	YJR115W
0.0376	0.0329	5045	YNR073C	MAN2
0.0376	0.0318	4358	YMR065W	KAR5
0.0376	0.0354	5141	YOL092W	YPQ1
0.0376	0.0331	4238	YML080W	DUS1
0.0376	0.0378	5893	YPR006C	ICL2
0.0376	0.0388	2550	YDR423C	CAD1
0.0376	0.0287	5317	YOR105W	YOR105W
0.0376	0.0334	5624	YPL018W	CTF19
0.0376	0.0352	4539	YMR237W	BCH1
0.0375	0.0320	3611	YJR149W	YJR149W
0.0375	0.0334	2471	YDR344C	YDR344C
0.0375	0.0347	5292	YOR079C	ATX2
0.0374	0.0328	3428	YJL187C	SWE1
0.0374	0.0316	5895	YPR008W	HAA1
0.0374	0.0324	908	YER181C	YER181C
0.0374	0.0314	242	YBR046C	ZTA1
0.0374	0.0323	5113	YOL063C	CRT10
0.0374	0.0331	4282	YML120C	NDI1
0.0374	0.0324	5632	YPL026C	SKS1
0.0374	0.0300	5232	YOR018W	ROD1
0.0373	0.0317	4391	YMR096W	SNZ1
0.0373	0.0336	1287	YIL102C	YIL102C
0.0373	0.0297	4115	YLR425W	TUS1
0.0373	0.0275	3141	YGR196C	FYV8
0.0373	0.0340	4376	YMR082C	YMR082C
0.0373	0.0293	2380	YDR253C	MET32
0.0373	0.0366	5846	YPL240C	HSP82
0.0373	0.0303	1720	YKR100C	SKG1
0.0372	0.0335	4944	YNL311C	SKP2
0.0371	0.0307	5593	YOR381W	FRE3
0.0371	0.0317	947	YHL030W	ECM29
0.0371	0.0351	2356	YDR229W	IVY1
0.0371	0.0332	5890	YPR003C	YPR003C
0.0371	0.0287	3207	YGR262C	BUD32
0.0370	0.0279	5485	YOR274W	MOD5
0.0370	0.0310	3654	YLL032C	YLL032C
0.0370	0.0335	2886	YGL205W	POX1
0.0370	0.0298	4809	YNL176C	TDA7
0.0369	0.0298	77	YAR035W	YAT1
0.0369	0.0375	827	YER096W	SHC1
0.0369	0.0327	680	YEL025C	YEL025C
0.0369	0.0283	4360	YMR067C	UBX4
0.0368	0.0320	5027	YNR055C	HOL1
0.0368	0.0327	1790	YFL003C	MSH4
0.0368	0.0316	131	YBL043W	ECM13
0.0368	0.0297	214	YBR018C	GAL7
0.0368	0.0314	2923	YGL241W	KAP114
0.0367	0.0311	2414	YDR287W	INM2
0.0367	0.0334	3219	YGR275W	RTT102
0.0367	0.0299	4587	YMR285C	NGL2
0.0367	0.0322	1580	YKL183W	LOT5
0.0367	0.0308	4241	YML083C	YML083C
0.0367	0.0346	4659	YNL025C	SSN8
0.0366	0.0300	1695	YKR075C	YKR075C
0.0366	0.0293	5035	YNR063W	PUL4
0.0366	0.0267	5241	YOR027W	STI1
0.0366	0.0330	4792	YNL159C	ASI2
0.0365	0.0328	2016	YDL137W	ARF2
0.0365	0.0267	1166	YHR198C	AIM18
0.0364	0.0365	613	YCR059C	YIH1
0.0364	0.0290	5713	YPL107W	DPC25
0.0363	0.0290	5190	YOL141W	PPM2
0.0363	0.0325	5410	YOR198C	BFR1
0.0363	0.0247	4142	YLR452C	SST2
0.0363	0.0392	4151	YLR461W	PAU4
0.0363	0.0294	2914	YGL232W	TAN1
0.0362	0.0298	1958	YDL080C	THI3
0.0362	0.0283	4188	YML028W	TSA1
0.0362	0.0290	4924	YNL291C	MID1
0.0361	0.0288	1773	YFL021W	GAT1
0.0360	0.0399	3358	YJL117W	PHO86
0.0360	0.0341	5178	YOL129W	VPS68
0.0360	0.0323	2799	YGL118C	YGL118C
0.0360	0.0337	1964	YDL086W	YDL086W
0.0360	0.0320	843	YER114C	BOI2
0.0360	0.0348	2252	YDR125C	ECM18
0.0359	0.0368	5220	YOR006C	TSR3
0.0359	0.0285	3434	YJL193W	YJL193W
0.0359	0.0298	1943	YDL065C	PEX19
0.0358	0.0319	535	YCL048W	SPS22
0.0358	0.0304	878	YER150W	SPI1
0.0358	0.0269	13	YAL015C	NTG1
0.0357	0.0264	632	YCR084C	TUP1
0.0357	0.0311	478	YBR284W	YBR284W
0.0356	0.0285	1163	YHR195W	NVJ1
0.0356	0.0321	5139	YOL090W	MSH2
0.0356	0.0322	4951	YNL318C	HXT14
0.0355	0.0291	4187	YML027W	YOX1
0.0355	0.0297	2497	YDR370C	DXO1
0.0355	0.0268	1668	YKR048C	NAP1
0.0355	0.0306	1172	YHR204W	MNL1
0.0355	0.0277	1780	YFL014W	HSP12
0.0354	0.0249	3745	YLR056W	ERG3
0.0354	0.0308	4348	YMR055C	BUB2
0.0354	0.0342	770	YER039C	HVG1
0.0354	0.0316	4468	YMR169C	ALD3
0.0354	0.0399	3772	YLR083C	EMP70
0.0354	0.0354	5879	YPL273W	SAM4
0.0354	0.0311	5829	YPL223C	GRE1
0.0354	0.0286	341	YBR147W	RTC2
0.0353	0.0335	4512	YMR210W	MGL2
0.0353	0.0340	3719	YLR030W	YLR030W
0.0353	0.0294	2439	YDR312W	SSF2
0.0352	0.0234	4781	YNL148C	ALF1
0.0352	0.0315	5228	YOR014W	RTS1
0.0352	0.0297	650	YCR102C	YCR102C
0.0352	0.0303	1398	YIR042C	YIR042C
0.0352	0.0264	2268	YDR142C	PEX7
0.0351	0.0313	1076	YHR109W	CTM1
0.0351	0.0314	648	YCR100C	EMA35
0.0351	0.0280	4853	YNL220W	ADE12
0.0351	0.0286	4875	YNL242W	ATG2
0.0350	0.0372	3927	YLR238W	FAR10
0.0350	0.0351	1217	YIL030C	SSM4
0.0350	0.0274	1446	YKL048C	ELM1
0.0350	0.0287	3670	YLL048C	YBT1
0.0350	0.0342	5909	YPR022C	SDD4
0.0350	0.0321	367	YBR173C	UMP1
0.0349	0.0312	215	YBR019C	GAL10
0.0349	0.0301	2968	YGR023W	MTL1
0.0349	0.0334	3158	YGR213C	RTA1
0.0349	0.0319	5933	YPR046W	MCM16
0.0349	0.0291	3180	YGR235C	MIC26
0.0349	0.0312	1028	YHR061C	GIC1
0.0349	0.0315	4954	YNL321W	VNX1
0.0349	0.0277	252	YBR056W	MRX18
0.0348	0.0307	1232	YIL045W	PIG2
0.0348	0.0303	5570	YOR358W	HAP5
0.0348	0.0312	5554	YOR342C	YOR342C
0.0348	0.0320	3357	YJL116C	NCA3
0.0348	0.0200	4434	YMR137C	PSO2
0.0348	0.0336	4429	YMR133W	REC114
0.0348	0.0387	4394	YMR099C	YMR099C
0.0347	0.0277	263	YBR067C	TIP1
0.0347	0.0294	1201	YIL014W	MNT3
0.0347	0.0305	5166	YOL117W	RRI2
0.0347	0.0332	5196	YOL147C	PEX11
0.0347	0.0352	5484	YOR273C	TPO4
0.0347	0.0312	5648	YPL042C	SSN3
0.0347	0.0374	5642	YPL036W	PMA2
0.0346	0.0317	3814	YLR125W	YLR125W
0.0346	0.0296	794	YER063W	THO1
0.0345	0.0306	2944	YGL262W	YGL262W
0.0345	0.0309	5257	YOR044W	IRC23
0.0344	0.0276	5929	YPR042C	PUF2
0.0344	0.0324	2877	YGL196W	DSD1
0.0344	0.0367	1501	YKL103C	APE1
0.0344	0.0346	2386	YDR259C	YAP6
0.0343	0.0332	1665	YKR045C	YKR045C
0.0343	0.0252	3420	YJL179W	PFD1
0.0343	0.0319	3287	YJL044C	GYP6
0.0343	0.0304	5150	YOL101C	IZH4
0.0343	0.0312	4084	YLR394W	CST9
0.0343	0.0349	6043	YPR157W	TDA6
0.0342	0.0334	5519	YOR307C	SLY41
0.0342	0.0374	1274	YIL089W	YIL089W
0.0342	0.0292	2453	YDR326C	YSP2
0.0342	0.0268	4984	YNR012W	URK1
0.0341	0.0277	1109	YHR142W	CHS7
0.0340	0.0280	5822	YPL216W	YPL216W
0.0340	0.0308	4080	YLR389C	STE23
0.0340	0.0381	5705	YPL099C	INA17
0.0340	0.0320	4968	YNL335W	DDI3
0.0339	0.0369	6035	YPR149W	NCE102
0.0339	0.0347	571	YCR015C	CTO1
0.0339	0.0259	2202	YDR075W	PPH3
0.0339	0.0359	4480	YMR179W	SPT21
0.0338	0.0331	5523	YOR311C	DGK1
0.0338	0.0347	1641	YKR021W	ALY1
0.0338	0.0303	4456	YMR158W	MRPS8
0.0338	0.0318	2626	YDR500C	RPL37B
0.0337	0.0270	1204	YIL017C	VID28
0.0337	0.0319	1725	YKR105C	VBA5
0.0337	0.0340	3038	YGR093W	DRN1
0.0337	0.0327	5509	YOR298W	MUM3
0.0337	0.0274	4212	YML055W	SPC2
0.0336	0.0277	4621	YMR315W	YMR315W
0.0336	0.0291	4594	YMR291W	TDA1
0.0336	0.0286	243	YBR047W	FMP23
0.0336	0.0293	398	YBR204C	LDH1
0.0335	0.0340	4581	YMR279C	ATR2
0.0335	0.0306	2378	YDR251W	PAM1
0.0335	0.0316	3700	YLR011W	LOT6
0.0335	0.0337	795	YER064C	VHR2
0.0335	0.0328	1153	YHR185C	PFS1
0.0335	0.0350	175	YBL087C	RPL23A
0.0335	0.0311	1322	YIL137C	TMA108
0.0335	0.0306	1723	YKR103W	NFT1
0.0334	0.0351	1951	YDL073W	AHK1
0.0334	0.0328	4628	YMR320W	YMR320W
0.0334	0.0310	5494	YOR283W	YOR283W
0.0334	0.0369	1496	YKL098W	MTC2
0.0334	0.0297	4431	YMR135C	GID8
0.0334	0.0326	5180	YOL131W	YOL131W
0.0333	0.0308	2008	YDL130W	RPP1B
0.0333	0.0332	2953	YGR008C	STF2
0.0333	0.0291	3231	YGR287C	IMA1
0.0333	0.0313	3817	YLR128W	DCN1
0.0333	0.0255	3003	YGR058W	PEF1
0.0332	0.0272	3835	YLR146C	SPE4
0.0332	0.0308	5271	YOR058C	ASE1
0.0332	0.0319	614	YCR060W	TAH1
0.0332	0.0320	3515	YJR053W	BFA1
0.0332	0.0322	5153	YOL104C	NDJ1
0.0332	0.0370	1679	YKR059W	TIF1
0.0331	0.0366	344	YBR150C	TBS1
0.0331	0.0297	1251	YIL064W	EFM4
0.0331	0.0389	773	YER042W	MXR1
0.0331	0.0332	3402	YJL161W	FMP33
0.0331	0.0377	3989	YLR299W	ECM38
0.0330	0.0361	3568	YJR106W	ECM27
0.0329	0.0318	4482	YMR181C	YMR181C
0.0329	0.0324	4888	YNL255C	GIS2
0.0329	0.0271	5140	YOL091W	SPO21
0.0329	0.0315	655	YCR073W-A	SOL2
0.0329	0.0283	5335	YOR123C	LEO1
0.0329	0.0330	1375	YIR019C	FLO11
0.0329	0.0313	137	YBL049W	MOH1
0.0328	0.0313	2443	YDR316W	OMS1
0.0328	0.0284	5096	YOL047C	LDS2
0.0328	0.0295	582	YCR024C-A	PMP1
0.0327	0.0334	2094	YDL215C	GDH2
0.0327	0.0348	5525	YOR313C	SPS4
0.0327	0.0325	331	YBR137W	YBR137W
0.0327	0.0294	3895	YLR206W	ENT2
0.0327	0.0291	4465	YMR166C	MME1
0.0326	0.0300	5384	YOR172W	YRM1
0.0326	0.0319	2007	YDL129W	YDL129W
0.0325	0.0389	4317	YMR022W	UBC7
0.0325	0.0335	4986	YNR014W	YNR014W
0.0325	0.0333	1105	YHR138C	YHR138C
0.0325	0.0319	237	YBR041W	FAT1
0.0324	0.0287	1689	YKR069W	MET1
0.0324	0.0304	5442	YOR230W	WTM1
0.0324	0.0335	3311	YJL068C	YJL068C
0.0324	0.0318	2057	YDL178W	DLD2
0.0324	0.0320	249	YBR053C	YBR053C
0.0324	0.0285	5802	YPL196W	OXR1
0.0324	0.0296	4543	YMR241W	YHM2
0.0323	0.0346	3184	YGR239C	PEX21
0.0323	0.0354	1639	YKR019C	IRS4
0.0322	0.0301	3069	YGR124W	ASN2
0.0322	0.0306	4790	YNL157W	IGO1
0.0322	0.0295	324	YBR130C	SHE3
0.0322	0.0292	3227	YGR283C	YGR283C
0.0322	0.0311	3380	YJL139C	YUR1
0.0321	0.0283	2986	YGR041W	BUD9
0.0321	0.0334	927	YHL010C	ETP1
0.0320	0.0328	1991	YDL113C	ATG20
0.0320	0.0341	4379	YMR085W	YMR085W
0.0320	0.0361	17	YAL019W	FUN30
0.0320	0.0257	5800	YPL194W	DDC1
0.0320	0.0286	1177	YHR209W	CRG1
0.0319	0.0282	2530	YDR403W	DIT1
0.0319	0.0349	97	YBL009W	ALK2
0.0319	0.0313	2068	YDL189W	RBS1
0.0319	0.0250	3943	YLR254C	NDL1
0.0319	0.0254	4113	YLR423C	ATG17
0.0319	0.0259	4204	YML048W	GSF2
0.0318	0.0297	443	YBR249C	ARO4
0.0317	0.0289	777	YER046W	SPO73
0.0317	0.0331	534	YCL047C	POF1
0.0317	0.0313	1826	YFR035C	YFR035C
0.0316	0.0352	3142	YGR197C	SNG1
0.0316	0.0324	5326	YOR114W	DPI34
0.0316	0.0318	5612	YPL006W	NCR1
0.0316	0.0277	5021	YNR049C	MSO1
0.0316	0.0319	2246	YDR119W	VBA4
0.0315	0.0338	1612	YKL217W	JEN1
0.0315	0.0300	40	YAL042W	ERV46
0.0315	0.0285	5258	YOR045W	TOM6
0.0315	0.0297	62	YAR002W	NUP60
0.0315	0.0318	5159	YOL110W	SHR5
0.0315	0.0370	3743	YLR054C	OSW2
0.0314	0.0314	5431	YOR219C	STE13
0.0314	0.0349	4723	YNL090W	RHO2
0.0314	0.0269	3342	YJL099W	CHS6
0.0314	0.0325	5768	YPL162C	YPL162C
0.0314	0.0245	4904	YNL271C	BNI1
0.0314	0.0297	4404	YMR109W	MYO5
0.0313	0.0301	2997	YGR052W	FMP48
0.0313	0.0300	5478	YOR267C	HRK1
0.0313	0.0312	4767	YNL134C	YNL134C
0.0313	0.0308	5201	YOL152W	FRE7
0.0313	0.0349	2472	YDR345C	HXT3
0.0312	0.0358	3199	YGR254W	ENO1
0.0312	0.0331	4701	YNL068C	FKH2
0.0312	0.0323	2313	YDR186C	SND1
0.0312	0.0260	187	YBL099W	ATP1
0.0311	0.0318	3213	YGR268C	HUA1
0.0310	0.0353	3301	YJL058C	BIT61
0.0310	0.0322	379	YBR185C	MBA1
0.0310	0.0357	210	YBR014C	GRX7
0.0310	0.0369	2682	YFR024C-A	LSB3
0.0310	0.0304	1594	YKL197C	PEX1
0.0310	0.0319	194	YBL106C	SRO77
0.0309	0.0311	4778	YNL145W	MFA2
0.0309	0.0309	2734	YGL053W	PRM8
0.0309	0.0297	4999	YNR027W	BUD17
0.0308	0.0312	1077	YHR110W	ERP5
0.0308	0.0338	3650	YLL028W	TPO1
0.0308	0.0326	5404	YOR192C	THI72
0.0308	0.0335	1950	YDL072C	YET3
0.0308	0.0292	786	YER055C	HIS1
0.0307	0.0332	5364	YOR152C	ATG40
0.0307	0.0288	2090	YDL211C	YDL211C
0.0307	0.0280	1064	YHR097C	PAL2
0.0307	0.0332	2878	YGL197W	MDS3
0.0306	0.0297	5216	YOR002W	ALG6
0.0306	0.0318	3013	YGR068C	ART5
0.0306	0.0332	3372	YJL131C	AIM23
0.0306	0.0271	5580	YOR368W	RAD17
0.0306	0.0293	1722	YKR102W	FLO10
0.0305	0.0318	4121	YLR431C	ATG23
0.0305	0.0294	4648	YNL014W	HEF3
0.0305	0.0238	2513	YDR386W	MUS81
0.0305	0.0347	2069	YDL190C	UFD2
0.0305	0.0315	1124	YHR156C	LIN1
0.0304	0.0293	2036	YDL157C	YDL157C
0.0303	0.0282	2035	YDL156W	CMR1
0.0303	0.0306	4463	YMR164C	MSS11
0.0303	0.0297	48	YAL051W	OAF1
0.0303	0.0261	2632	YDR506C	GMC1
0.0303	0.0287	953	YHL036W	MUP3
0.0303	0.0341	1070	YHR103W	SBE22
0.0303	0.0353	5206	YOL158C	ENB1
0.0302	0.0310	2194	YDR067C	OCA6
0.0302	0.0293	5297	YOR084W	LPX1
0.0302	0.0276	3273	YJL029C	VPS53
0.0302	0.0344	1139	YHR171W	ATG7
0.0301	0.0354	973	YHR006W	STP2
0.0301	0.0305	536	YCL049C	YCL049C
0.0301	0.0266	4985	YNR013C	PHO91
0.0301	0.0293	145	YBL057C	PTH2
0.0301	0.0305	2257	YDR130C	FIN1
0.0301	0.0344	1824	YFR033C	QCR6
0.0301	0.0293	2629	YDR503C	LPP1
0.0301	0.0310	1277	YIL092W	YIL092W
0.0301	0.0291	3326	YJL083W	TAX4
0.0301	0.0327	230	YBR034C	HMT1
0.0300	0.0307	2983	YGR038W	ORM1
0.0300	0.0287	269	YBR073W	RDH54
0.0300	0.0377	3878	YLR189C	ATG26
0.0300	0.0246	3407	YJL166W	QCR8
0.0300	0.0287	195	YBL107C	MIX23
0.0299	0.0320	1576	YKL179C	COY1
0.0299	0.0317	4863	YNL230C	ELA1
0.0299	0.0323	1836	YFR045W	MRX20
0.0299	0.0304	239	YBR043C	QDR3
0.0299	0.0321	1704	YKR084C	HBS1
0.0298	0.0330	1929	YDL051W	LHP1
0.0298	0.0332	3091	YGR146C	ECL1
0.0297	0.0309	709	YEL054C	RPL12A
0.0297	0.0324	3343	YJL100W	LSB6
0.0297	0.0361	5309	YOR097C	YOR097C
0.0297	0.0357	5051	YOL002C	IZH2
0.0297	0.0289	2101	YDL222C	FMP45
0.0297	0.0324	236	YBR040W	FIG1
0.0296	0.0329	342	YBR148W	YSW1
0.0296	0.0278	2662	YDR536W	STL1
0.0296	0.0288	989	YHR022C	YHR022C
0.0296	0.0298	3723	YLR034C	SMF3
0.0295	0.0343	1776	YFL018C	LPD1
0.0295	0.0299	5983	YPR097W	YPR097W
0.0295	0.0327	1321	YIL136W	OM45
0.0294	0.0258	5421	YOR209C	NPT1
0.0294	0.0308	2002	YDL124W	YDL124W
0.0293	0.0278	5772	YPL166W	ATG29
0.0293	0.0341	768	YER037W	PHM8
0.0293	0.0346	3288	YJL045W	SDH9
0.0293	0.0307	4089	YLR399C	BDF1
0.0293	0.0323	1967	YDL089W	NUR1
0.0293	0.0327	495	YBR301W	PAU24
0.0293	0.0294	4409	YMR114C	YMR114C
0.0292	0.0364	2256	YDR129C	SAC6
0.0292	0.0334	3615	YJR153W	PGU1
0.0292	0.0337	455	YBR261C	TAE1
0.0292	0.0293	1387	YIR031C	DAL7
0.0292	0.0333	1544	YKL146W	AVT3
0.0292	0.0295	3513	YJR051W	OSM1
0.0292	0.0312	3862	YLR173W	YLR173W
0.0291	0.0346	5405	YOR193W	PEX27
0.0291	0.0409	2204	YDR077W	SED1
0.0291	0.0315	163	YBL075C	SSA3
0.0291	0.0342	5239	YOR025W	HST3
0.0291	0.0361	5758	YPL152W	RRD2
0.0290	0.0287	4696	YNL063W	MTQ1
0.0290	0.0325	5091	YOL042W	NGL1
0.0290	0.0326	1754	YFL040W	YFL040W
0.0289	0.0331	669	YEL014C	YEL014C
0.0289	0.0323	5496	YOR285W	RDL1
0.0289	0.0341	5760	YPL154C	PEP4
0.0289	0.0341	3501	YJR039W	MLO127
0.0289	0.0274	5695	YPL089C	RLM1
0.0289	0.0297	3419	YJL178C	ATG27
0.0289	0.0351	4043	YLR352W	LUG1
0.0289	0.0340	1406	YKL008C	LAC1
0.0289	0.0290	4159	YML002W	YML002W
0.0288	0.0352	1745	YFL050C	ALR2
0.0288	0.0316	3470	YJR005W	APL1
0.0288	0.0318	1126	YHR158C	KEL1
0.0287	0.0305	2052	YDL173W	PAR32
0.0287	0.0232	293	YBR098W	MMS4
0.0287	0.0329	160	YBL072C	RPS8A
0.0287	0.0323	5121	YOL071W	SDH5
0.0287	0.0264	2485	YDR358W	GGA1
0.0287	0.0305	696	YEL041W	YEF1
0.0286	0.0292	5559	YOR347C	PYK2
0.0286	0.0316	3562	YJR100C	AIM25
0.0286	0.0303	371	YBR177C	EHT1
0.0286	0.0296	4645	YNL011C	YNL011C
