Correlation mean	Correlation std. dev.	Gene ID	Gene systematic name	Gene common name
0.0285	0.0196	1258	YIL071C	PCI8
0.0285	0.0245	5644	YPL038W	MET31
0.0283	0.0323	1783	YFL011W	HXT10
0.0283	0.0237	4141	YLR451W	LEU3
0.0283	0.0220	3078	YGR133W	PEX4
0.0282	0.0220	5933	YPR046W	MCM16
0.0282	0.0270	5464	YOR253W	NAT5
0.0281	0.0328	647	YCR099C	YCR099C
0.0281	0.0271	453	YBR259W	YBR259W
0.0280	0.0217	4792	YNL159C	ASI2
0.0279	0.0301	4023	YLR332W	MID2
0.0279	0.0237	3291	YJL048C	UBX6
0.0279	0.0260	4217	YML059C	NTE1
0.0278	0.0282	1321	YIL136W	OM45
0.0278	0.0180	206	YBR010W	HHT1
0.0277	0.0202	3192	YGR247W	CPD1
0.0277	0.0263	1210	YIL023C	YKE4
0.0275	0.0229	335	YBR141C	BMT2
0.0275	0.0303	542	YCL056C	PEX34
0.0275	0.0241	6000	YPR114W	YPR114W
0.0274	0.0231	2662	YDR536W	STL1
0.0274	0.0285	5769	YPL163C	SVS1
0.0274	0.0304	1103	YHR136C	SPL2
0.0273	0.0245	3937	YLR248W	RCK2
0.0273	0.0187	3589	YJR127C	RSF2
0.0272	0.0241	2348	YDR221W	GTB1
0.0272	0.0212	1763	YFL031W	HAC1
0.0270	0.0241	2926	YGL244W	RTF1
0.0269	0.0264	4776	YNL143C	YNL143C
0.0269	0.0311	4619	YMR313C	TGL3
0.0268	0.0244	1174	YHR206W	SKN7
0.0268	0.0231	1203	YIL016W	SNL1
0.0267	0.0248	71	YAR023C	YAR023C
0.0267	0.0262	4338	YMR042W	ARG80
0.0266	0.0262	3761	YLR072W	LAM6
0.0266	0.0284	788	YER057C	HMF1
0.0265	0.0250	5349	YOR137C	SIA1
0.0265	0.0295	3980	YLR290C	COQ11
0.0265	0.0212	4011	YLR320W	MMS22
0.0265	0.0256	4883	YNL250W	RAD50
0.0265	0.0295	3450	YJL209W	CBP1
0.0265	0.0339	3625	YLL001W	DNM1
0.0264	0.0286	3322	YJL079C	PRY1
0.0262	0.0271	631	YCR083W	TRX3
0.0261	0.0255	864	YER135C	YER135C
0.0261	0.0202	1408	YKL010C	UFD4
0.0261	0.0269	1858	YER087C-B	SBH1
0.0260	0.0208	4123	YLR433C	CNA1
0.0260	0.0211	3106	YGR161C	RTS3
0.0258	0.0290	1483	YKL085W	MDH1
0.0258	0.0305	622	YCR069W	CPR4
0.0258	0.0306	489	YBR295W	PCA1
0.0258	0.0190	981	YHR014W	SPO13
0.0258	0.0298	3336	YJL093C	TOK1
0.0257	0.0279	2644	YDR518W	EUG1
0.0257	0.0229	6079	YPR193C	HPA2
0.0257	0.0262	2789	YGL108C	YGL108C
0.0256	0.0230	2696	YGL014W	PUF4
0.0255	0.0326	602	YCR045C	RRT12
0.0255	0.0267	2588	YDR461W	MFA1
0.0254	0.0231	3326	YJL083W	TAX4
0.0254	0.0197	2257	YDR130C	FIN1
0.0253	0.0288	5892	YPR005C	HAL1
0.0252	0.0253	3700	YLR011W	LOT6
0.0252	0.0359	485	YBR291C	CTP1
0.0251	0.0319	3541	YJR079W	YJR079W
0.0251	0.0330	332	YBR138C	YBR138C
0.0251	0.0254	4048	YLR357W	RSC2
0.0250	0.0199	1177	YHR209W	CRG1
0.0250	0.0352	4948	YNL315C	ATP11
0.0250	0.0249	135	YBL047C	EDE1
0.0250	0.0233	5628	YPL022W	RAD1
0.0250	0.0335	2876	YGL195W	GCN1
0.0249	0.0220	1415	YKL017C	HCS1
0.0248	0.0273	3201	YGR256W	GND2
0.0248	0.0243	3371	YJL130C	URA2
0.0247	0.0270	6040	YPR154W	PIN3
0.0247	0.0258	3949	YLR260W	LCB5
0.0247	0.0235	823	YER092W	IES5
0.0246	0.0279	4599	YMR295C	YMR295C
0.0246	0.0270	1061	YHR094C	HXT1
0.0245	0.0281	4844	YNL211C	MRX7
0.0245	0.0269	478	YBR284W	YBR284W
0.0245	0.0259	6053	YPR167C	MET16
0.0245	0.0175	1044	YHR077C	NMD2
0.0244	0.0300	4322	YMR027W	YMR027W
0.0244	0.0261	5061	YOL012C	HTZ1
0.0244	0.0302	1387	YIR031C	DAL7
0.0244	0.0217	5879	YPL273W	SAM4
0.0243	0.0203	6071	YPR185W	ATG13
0.0242	0.0275	5115	YOL065C	INP54
0.0242	0.0268	1346	YIL161W	YIL161W
0.0242	0.0226	4108	YLR418C	CDC73
0.0241	0.0249	2875	YGL194C	HOS2
0.0241	0.0286	215	YBR019C	GAL10
0.0241	0.0174	4654	YNL020C	ARK1
0.0241	0.0218	1120	YHR152W	SPO12
0.0240	0.0214	2606	YDR480W	DIG2
0.0240	0.0231	3975	YLR286C	CTS1
0.0239	0.0273	4142	YLR452C	SST2
0.0239	0.0297	1594	YKL197C	PEX1
0.0239	0.0298	3477	YJR011C	YJR011C
0.0239	0.0255	843	YER114C	BOI2
0.0237	0.0229	4580	YMR278W	PRM15
0.0237	0.0269	5284	YOR071C	NRT1
0.0237	0.0225	759	YER028C	MIG3
0.0237	0.0285	6026	YPR140W	TAZ1
0.0236	0.0239	3169	YGR224W	AZR1
0.0235	0.0198	5556	YOR344C	TYE7
0.0235	0.0244	1399	YKL001C	MET14
0.0234	0.0361	3756	YLR067C	PET309
0.0234	0.0223	1304	YIL119C	RPI1
0.0233	0.0279	1325	YIL140W	AXL2
0.0233	0.0280	4740	YNL107W	YAF9
0.0233	0.0283	236	YBR040W	FIG1
0.0233	0.0202	3552	YJR091C	JSN1
0.0232	0.0271	620	YCR067C	SED4
0.0232	0.0210	1441	YKL043W	PHD1
0.0232	0.0263	4097	YLR407W	YLR407W
0.0230	0.0274	4297	YMR002W	MIX17
0.0230	0.0294	4686	YNL052W	COX5A
0.0230	0.0210	1124	YHR156C	LIN1
0.0230	0.0289	1702	YKR082W	NUP133
0.0229	0.0201	2675	YER007C-A	TMA20
0.0229	0.0300	4847	YNL214W	PEX17
0.0228	0.0276	3350	YJL107C	YJL107C
0.0228	0.0419	1771	YFL023W	BUD27
0.0228	0.0299	3646	YLL024C	SSA2
0.0227	0.0276	964	YHL047C	ARN2
0.0227	0.0195	5397	YOR185C	GSP2
0.0226	0.0317	179	YBL091C	MAP2
0.0226	0.0198	3910	YLR221C	RSA3
0.0226	0.0344	3250	YJL003W	COX16
0.0226	0.0349	2932	YGL250W	RMR1
0.0226	0.0287	4833	YNL200C	NNR1
0.0226	0.0262	2533	YDR406W	PDR15
0.0226	0.0275	1832	YFR041C	ERJ5
0.0225	0.0239	4761	YNL128W	TEP1
0.0225	0.0349	1778	YFL016C	MDJ1
0.0225	0.0202	1743	YFL052W	ZNF1
0.0224	0.0248	3138	YGR193C	PDX1
0.0224	0.0330	1365	YIR009W	MSL1
0.0223	0.0230	1418	YKL020C	SPT23
0.0223	0.0417	4713	YNL080C	EOS1
0.0223	0.0248	5835	YPL229W	YPL229W
0.0222	0.0259	27	YAL029C	MYO4
0.0222	0.0261	5714	YPL108W	YPL108W
0.0222	0.0322	1006	YHR039C	MSC7
0.0221	0.0223	2627	YDR501W	PLM2
0.0221	0.0263	3720	YLR031W	YLR031W
0.0220	0.0272	4564	YMR262W	YMR262W
0.0219	0.0403	623	YCR071C	IMG2
0.0219	0.0262	1468	YKL070W	YKL070W
0.0219	0.0366	492	YBR298C	MAL31
0.0219	0.0331	73	YAR028W	YAR028W
0.0218	0.0251	580	YCR023C	YCR023C
0.0218	0.0212	5231	YOR017W	PET127
0.0218	0.0275	2413	YDR286C	MGP12
0.0216	0.0215	2457	YDR330W	UBX5
0.0215	0.0221	4059	YLR368W	MDM30
0.0215	0.0243	1292	YIL107C	PFK26
0.0215	0.0275	4829	YNL196C	SLZ1
0.0214	0.0286	5453	YOR242C	SSP2
0.0214	0.0213	3446	YJL206C	YJL206C
0.0214	0.0198	4606	YMR302C	YME2
0.0214	0.0349	4003	YLR312W-A	MRPL15
0.0213	0.0268	880	YER152C	YER152C
0.0213	0.0231	956	YHL039W	EFM1
0.0212	0.0252	168	YBL080C	PET112
0.0212	0.0319	1636	YKR016W	MIC60
0.0212	0.0213	4587	YMR285C	NGL2
0.0212	0.0289	3099	YGR154C	GTO1
0.0212	0.0287	553	YCL069W	VBA3
0.0211	0.0285	4762	YNL129W	NRK1
0.0210	0.0306	5676	YPL070W	MUK1
0.0209	0.0325	621	YCR068W	ATG15
0.0209	0.0209	1878	YBR089C-A	NHP6B
0.0209	0.0287	190	YBL102W	SFT2
0.0208	0.0289	726	YEL071W	DLD3
0.0208	0.0214	5300	YOR087W	YVC1
0.0208	0.0315	2062	YDL183C	MRX19
0.0208	0.0209	3978	YLR288C	MEC3
0.0208	0.0228	3487	YJR021C	REC107
0.0207	0.0287	3454	YJL213W	YJL213W
0.0207	0.0216	692	YEL037C	RAD23
0.0207	0.0279	3295	YJL052W	TDH1
0.0207	0.0270	5529	YOR317W	FAA1
0.0207	0.0304	955	YHL038C	CBP2
0.0207	0.0188	4332	YMR036C	MIH1
0.0206	0.0300	228	YBR032W	YBR032W
0.0205	0.0340	3385	YJL144W	ROQ1
0.0205	0.0385	585	YCR027C	RHB1
0.0205	0.0224	2573	YDR446W	ECM11
0.0205	0.0283	4968	YNL335W	DDI3
0.0204	0.0242	5081	YOL032W	OPI10
0.0204	0.0259	3616	YJR154W	YJR154W
0.0203	0.0256	2732	YGL051W	MST27
0.0202	0.0364	1825	YFR034C	PHO4
0.0201	0.0290	1273	YIL088C	AVT7
0.0201	0.0229	1806	YFR014C	CMK1
0.0201	0.0259	6014	YPR128C	ANT1
0.0201	0.0288	2881	YGL200C	EMP24
0.0201	0.0297	5140	YOL091W	SPO21
0.0200	0.0342	1252	YIL065C	FIS1
0.0200	0.0291	1951	YDL073W	AHK1
0.0199	0.0231	226	YBR030W	RKM3
0.0199	0.0209	799	YER068W	MOT2
0.0199	0.0342	4145	YLR455W	PDP3
0.0199	0.0194	3080	YGR135W	PRE9
0.0199	0.0196	4016	YLR325C	RPL38
0.0198	0.0251	4806	YNL173C	MDG1
0.0198	0.0231	270	YBR074W	PFF1
0.0198	0.0251	3231	YGR287C	IMA1
0.0198	0.0256	738	YER007W	PAC2
0.0197	0.0184	2258	YDR131C	YDR131C
0.0196	0.0320	3396	YJL155C	FBP26
0.0196	0.0187	3999	YLR309C	IMH1
0.0196	0.0190	2997	YGR052W	FMP48
0.0196	0.0221	1656	YKR036C	CAF4
0.0195	0.0291	4581	YMR279C	ATR2
0.0195	0.0267	2418	YDR291W	HRQ1
0.0195	0.0262	2901	YGL220W	BOL2
0.0194	0.0234	1766	YFL028C	CAF16
0.0194	0.0336	882	YER154W	OXA1
0.0194	0.0438	2264	YDR138W	HPR1
0.0192	0.0242	4728	YNL095C	YNL095C
0.0192	0.0241	939	YHL022C	SPO11
0.0191	0.0333	373	YBR179C	FZO1
0.0191	0.0352	4588	YMR286W	MRPL33
0.0191	0.0276	4547	YMR244W	YMR244W
0.0191	0.0258	1297	YIL112W	HOS4
0.0190	0.0266	5080	YOL031C	SIL1
0.0190	0.0252	1277	YIL092W	YIL092W
0.0189	0.0289	6168	YML058W-A	HUG1
0.0189	0.0281	694	YEL039C	CYC7
0.0189	0.0248	571	YCR015C	CTO1
0.0189	0.0229	1075	YHR108W	GGA2
0.0189	0.0251	1263	YIL076W	SEC28
0.0188	0.0347	1121	YHR153C	SPO16
0.0188	0.0244	4256	YML097C	VPS9
0.0188	0.0237	636	YCR088W	ABP1
0.0187	0.0252	2283	YDR157W	YDR157W
0.0187	0.0225	4820	YNL187W	SWT21
0.0187	0.0358	1406	YKL008C	LAC1
0.0186	0.0289	2274	YDR148C	KGD2
0.0186	0.0354	6025	YPR139C	LOA1
0.0186	0.0239	3733	YLR044C	PDC1
0.0185	0.0275	5717	YPL111W	CAR1
0.0185	0.0238	3260	YJL013C	MAD3
0.0184	0.0195	3054	YGR109C	CLB6
0.0183	0.0323	4866	YNL233W	BNI4
0.0183	0.0282	2660	YDR534C	FIT1
0.0183	0.0225	3343	YJL100W	LSB6
0.0183	0.0233	2641	YDR515W	SLF1
0.0182	0.0271	1442	YKL044W	MMO1
0.0182	0.0245	5491	YOR280C	FSH3
0.0182	0.0194	5955	YPR068C	HOS1
0.0181	0.0248	3332	YJL089W	SIP4
0.0181	0.0285	1280	YIL095W	PRK1
0.0181	0.0214	1484	YKL086W	SRX1
0.0181	0.0241	3211	YGR266W	YGR266W
0.0181	0.0293	5175	YOL126C	MDH2
0.0180	0.0276	1384	YIR028W	DAL4
0.0180	0.0292	712	YEL057C	SDD1
0.0180	0.0256	1309	YIL124W	AYR1
0.0180	0.0274	1546	YKL148C	SDH1
0.0179	0.0242	4340	YMR044W	IOC4
0.0179	0.0306	2158	YDR031W	MIX14
0.0179	0.0220	3661	YLL039C	UBI4
0.0178	0.0182	1460	YKL062W	MSN4
0.0178	0.0259	513	YCL025C	AGP1
0.0178	0.0199	4875	YNL242W	ATG2
0.0177	0.0213	1308	YIL123W	SIM1
0.0176	0.0233	3967	YLR278C	YLR278C
0.0176	0.0288	1511	YKL113C	RAD27
0.0176	0.0182	4369	YMR075W	RCO1
0.0176	0.0272	4931	YNL298W	CLA4
0.0176	0.0313	3712	YLR023C	IZH3
0.0176	0.0318	4949	YNL316C	PHA2
0.0175	0.0277	600	YCR043C	YCR043C
0.0175	0.0278	1638	YKR018C	YKR018C
0.0175	0.0247	5297	YOR084W	LPX1
0.0175	0.0201	4230	YML072C	TCB3
0.0175	0.0208	2422	YDR295C	HDA2
0.0174	0.0286	3426	YJL185C	ATG36
0.0174	0.0351	1172	YHR204W	MNL1
0.0172	0.0224	4534	YMR232W	FUS2
0.0172	0.0215	5325	YOR113W	AZF1
0.0172	0.0299	613	YCR059C	YIH1
0.0172	0.0232	2548	YDR421W	ARO80
0.0171	0.0246	352	YBR158W	AMN1
0.0169	0.0244	379	YBR185C	MBA1
0.0169	0.0295	3611	YJR149W	YJR149W
0.0168	0.0295	3029	YGR084C	MRP13
0.0168	0.0282	1824	YFR033C	QCR6
0.0168	0.0343	2334	YDR207C	UME6
0.0167	0.0244	1568	YKL171W	NNK1
0.0167	0.0275	736	YER005W	YND1
0.0166	0.0175	4550	YMR247C	RKR1
0.0166	0.0180	3783	YLR094C	GIS3
0.0166	0.0221	5745	YPL139C	UME1
0.0165	0.0228	3179	YGR234W	YHB1
0.0163	0.0291	3057	YGR112W	SHY1
0.0163	0.0284	575	YCR019W	MAK32
0.0162	0.0296	1281	YIL096C	BMT5
0.0162	0.0186	5662	YPL056C	LCL1
0.0161	0.0324	1995	YDL117W	CYK3
0.0161	0.0227	1170	YHR202W	YHR202W
0.0161	0.0242	5041	YNR069C	BSC5
0.0160	0.0295	1293	YIL108W	YIL108W
0.0159	0.0392	679	YEL024W	RIP1
0.0159	0.0352	2655	YDR529C	QCR7
0.0159	0.0252	3853	YLR164W	SHH4
0.0159	0.0291	4498	YMR196W	YMR196W
0.0159	0.0241	897	YER170W	ADK2
0.0158	0.0289	4558	YMR256C	COX7
0.0158	0.0287	3024	YGR079W	YGR079W
0.0158	0.0280	3989	YLR299W	ECM38
0.0157	0.0193	2067	YDL188C	PPH22
0.0156	0.0316	538	YCL051W	LRE1
0.0156	0.0250	40	YAL042W	ERV46
0.0155	0.0269	1084	YHR117W	TOM71
0.0155	0.0379	1136	YHR168W	MTG2
0.0154	0.0310	99	YBL011W	SCT1
0.0154	0.0218	156	YBL068W	PRS4
0.0153	0.0181	6039	YPR153W	MAY24
0.0153	0.0266	5579	YOR367W	SCP1
0.0151	0.0177	4320	YMR025W	CSI1
0.0151	0.0263	4396	YMR101C	SRT1
0.0151	0.0269	5479	YOR268C	YOR268C
0.0151	0.0213	11	YAL013W	DEP1
0.0151	0.0225	442	YBR248C	HIS7
0.0150	0.0284	1081	YHR114W	BZZ1
0.0150	0.0297	1395	YIR039C	YPS6
0.0149	0.0269	5889	YPR002W	PDH1
0.0149	0.0258	1232	YIL045W	PIG2
0.0149	0.0307	202	YBR006W	UGA2
0.0148	0.0275	3374	YJL133W	MRS3
0.0148	0.0215	1821	YFR030W	MET10
0.0148	0.0239	6050	YPR164W	MMS1
0.0147	0.0201	888	YER161C	SPT2
0.0147	0.0255	5890	YPR003C	YPR003C
0.0146	0.0265	1717	YKR097W	PCK1
0.0146	0.0285	4626	YMR318C	ADH6
0.0146	0.0255	4832	YNL199C	GCR2
0.0146	0.0290	3141	YGR196C	FYV8
0.0145	0.0258	239	YBR043C	QDR3
0.0145	0.0264	878	YER150W	SPI1
0.0145	0.0274	4755	YNL122C	MRP35
0.0143	0.0323	6052	YPR166C	MRP2
0.0143	0.0308	770	YER039C	HVG1
0.0143	0.0197	5035	YNR063W	PUL4
0.0142	0.0214	5242	YOR028C	CIN5
0.0142	0.0310	3866	YLR177W	YLR177W
0.0142	0.0295	1059	YHR092C	HXT4
0.0142	0.0208	5350	YOR138C	RUP1
0.0142	0.0258	1664	YKR044W	UIP5
0.0141	0.0242	1359	YIR003W	AIM21
0.0141	0.0288	1696	YKR076W	ECM4
0.0141	0.0211	5620	YPL014W	CIP1
0.0140	0.0268	4461	YMR162C	DNF3
0.0140	0.0274	4313	YMR018W	PEX9
0.0139	0.0225	2350	YDR223W	CRF1
0.0139	0.0211	901	YER174C	GRX4
0.0139	0.0262	2463	YDR336W	MRX8
0.0138	0.0276	1799	YFR007W	YFH7
0.0137	0.0266	147	YBL059W	IAI11
0.0137	0.0299	2063	YDL184C	RPL41A
0.0137	0.0273	5069	YOL020W	TAT2
0.0137	0.0275	963	YHL046C	PAU13
0.0137	0.0266	6001	YPR115W	RGC1
0.0135	0.0284	567	YCR011C	ADP1
0.0134	0.0255	933	YHL016C	DUR3
0.0134	0.0204	4121	YLR431C	ATG23
0.0133	0.0248	1224	YIL037C	PRM2
0.0132	0.0312	4506	YMR204C	INP1
0.0132	0.0310	784	YER053C	PIC2
0.0132	0.0262	2112	YDL233W	MFG1
0.0131	0.0222	2843	YGL162W	SUT1
0.0131	0.0324	4530	YMR228W	MTF1
0.0131	0.0253	3881	YLR192C	HCR1
0.0131	0.0311	4903	YNL270C	ALP1
0.0131	0.0242	507	YCL016C	DCC1
0.0130	0.0284	2714	YGL032C	AGA2
0.0130	0.0266	1813	YFR021W	ATG18
0.0130	0.0229	4787	YNL154C	YCK2
0.0129	0.0269	3819	YLR130C	ZRT2
0.0129	0.0224	3025	YGR080W	TWF1
0.0127	0.0210	5607	YPL001W	HAT1
0.0127	0.0260	6078	YPR192W	AQY1
0.0127	0.0265	1310	YIL125W	KGD1
0.0126	0.0250	5869	YPL263C	KEL3
0.0126	0.0314	2620	YDR494W	RSM28
0.0126	0.0224	3679	YLL057C	JLP1
0.0126	0.0218	2201	YDR074W	TPS2
0.0125	0.0246	1153	YHR185C	PFS1
0.0125	0.0269	4835	YNL202W	SPS19
0.0124	0.0249	1498	YKL100C	YPF1
0.0124	0.0272	3188	YGR243W	MPC3
0.0124	0.0391	4706	YNL073W	MSK1
0.0123	0.0413	584	YCR026C	NPP1
0.0123	0.0279	863	YER134C	YER134C
0.0123	0.0264	4411	YMR116C	ASC1
0.0123	0.0194	3157	YGR212W	SLI1
0.0123	0.0187	5575	YOR363C	PIP2
0.0122	0.0296	3973	YLR284C	ECI1
0.0120	0.0192	5790	YPL184C	MRN1
0.0120	0.0317	803	YER072W	VTC1
0.0119	0.0245	5130	YOL081W	IRA2
0.0119	0.0189	1286	YIL101C	XBP1
0.0118	0.0213	2490	YDR363W	ESC2
0.0118	0.0218	5165	YOL116W	MSN1
0.0118	0.0243	5384	YOR172W	YRM1
0.0117	0.0253	1427	YKL029C	MAE1
0.0116	0.0234	557	YCR001W	YCR001W
0.0116	0.0193	2343	YDR216W	ADR1
0.0115	0.0272	2998	YGR053C	MCO32
0.0115	0.0247	3372	YJL131C	AIM23
0.0115	0.0266	4298	YMR003W	AIM34
0.0115	0.0214	2510	YDR383C	NKP1
0.0115	0.0302	615	YCR061W	TVS1
0.0114	0.0255	2897	YGL216W	KIP3
0.0114	0.0208	2374	YDR247W	VHS1
0.0114	0.0210	5864	YPL258C	THI21
0.0113	0.0233	6104	YCR028C-A	RIM1
0.0113	0.0258	526	YCL039W	GID7
0.0113	0.0232	2249	YDR122W	KIN1
0.0113	0.0234	5091	YOL042W	NGL1
0.0113	0.0238	1341	YIL156W	UBP7
0.0113	0.0241	2632	YDR506C	GMC1
0.0112	0.0315	1421	YKL023W	SKA1
0.0112	0.0412	181	YBL093C	ROX3
0.0111	0.0285	1324	YIL139C	REV7
0.0111	0.0287	5046	YNR074C	AIF1
0.0111	0.0305	3739	YLR050C	EMA19
0.0110	0.0225	1469	YKL071W	YKL071W
0.0110	0.0215	5196	YOL147C	PEX11
0.0109	0.0229	5503	YOR292C	YOR292C
0.0109	0.0284	3586	YJR124C	YJR124C
0.0109	0.0299	1130	YHR162W	MPC2
0.0108	0.0206	2964	YGR019W	UGA1
0.0108	0.0242	3316	YJL073W	JEM1
0.0108	0.0316	3907	YLR218C	COA4
0.0108	0.0327	3007	YGR062C	COX18
0.0107	0.0238	844	YER115C	SPR6
0.0106	0.0302	3781	YLR092W	SUL2
0.0106	0.0269	6007	YPR121W	THI22
0.0106	0.0264	2744	YGL063W	PUS2
0.0105	0.0203	224	YBR028C	YPK3
0.0105	0.0281	5891	YPR004C	AIM45
0.0104	0.0288	3388	YJL147C	SMT1
0.0104	0.0256	2910	YGL228W	SHE10
0.0104	0.0329	3683	YLL061W	MMP1
0.0104	0.0271	779	YER048C	CAJ1
0.0104	0.0229	1881	YDL002C	NHP10
0.0102	0.0321	3974	YLR285W	NNT1
0.0102	0.0253	3723	YLR034C	SMF3
0.0102	0.0294	3404	YJL163C	YJL163C
0.0101	0.0197	3942	YLR253W	MCP2
0.0101	0.0256	3831	YLR142W	PUT1
0.0101	0.0259	268	YBR072W	HSP26
0.0101	0.0220	5034	YNR062C	PUL3
0.0101	0.0247	2106	YDL227C	HO
0.0100	0.0248	4778	YNL145W	MFA2
0.0100	0.0215	2719	YGL037C	PNC1
0.0100	0.0325	1083	YHR116W	COX23
0.0100	0.0236	2678	YER093C-A	AIM11
0.0100	0.0204	6131	YNR032C-A	HUB1
0.0100	0.0273	5279	YOR066W	MSA1
0.0100	0.0264	1131	YHR163W	SOL3
0.0099	0.0218	1637	YKR017C	HEL1
0.0099	0.0248	5741	YPL135W	ISU1
0.0098	0.0214	98	YBL010C	LAA2
0.0098	0.0286	659	YEL004W	YEA4
0.0098	0.0320	5043	YNR071C	YNR071C
0.0097	0.0266	458	YBR264C	YPT10
0.0097	0.0226	2379	YDR252W	BTT1
0.0096	0.0230	2068	YDL189W	RBS1
0.0096	0.0243	5516	YOR304W	ISW2
0.0096	0.0293	1363	YIR007W	EGH1
0.0096	0.0242	212	YBR016W	YBR016W
0.0096	0.0287	1349	YIL164C	NIT1
0.0096	0.0254	5389	YOR177C	MPC54
0.0096	0.0250	3325	YJL082W	IML2
0.0095	0.0240	6031	YPR145W	ASN1
0.0095	0.0209	2093	YDL214C	PRR2
0.0095	0.0250	5030	YNR058W	BIO3
0.0095	0.0239	436	YBR242W	YBR242W
0.0095	0.0297	5664	YPL058C	PDR12
0.0094	0.0215	5917	YPR030W	CSR2
0.0094	0.0468	3345	YJL102W	MEF2
0.0094	0.0229	4187	YML027W	YOX1
0.0093	0.0280	5615	YPL009C	RQC2
0.0093	0.0211	5854	YPL248C	GAL4
0.0093	0.0245	2160	YDR033W	MRH1
0.0093	0.0282	2460	YDR333C	RQC1
0.0092	0.0288	4382	YMR087W	PDL32
0.0091	0.0283	1047	YHR080C	LAM4
0.0091	0.0288	2243	YDR116C	MRPL1
0.0090	0.0267	2905	YGL224C	SDT1
0.0090	0.0245	203	YBR007C	DSF2
0.0090	0.0298	6217	YOL086W-A	MHF1
0.0089	0.0235	2057	YDL178W	DLD2
0.0089	0.0309	1118	YHR150W	PEX28
0.0089	0.0219	1049	YHR082C	KSP1
0.0088	0.0255	4280	YML118W	NGL3
0.0088	0.0221	4557	YMR255W	GFD1
0.0088	0.0283	1695	YKR075C	YKR075C
0.0087	0.0253	3537	YJR075W	HOC1
0.0087	0.0233	4212	YML055W	SPC2
0.0087	0.0263	2182	YDR055W	PST1
0.0086	0.0249	143	YBL055C	YBL055C
0.0086	0.0235	3664	YLL042C	ATG10
0.0085	0.0267	4582	YMR280C	CAT8
0.0085	0.0264	4526	YMR224C	MRE11
0.0085	0.0410	975	YHR008C	SOD2
0.0085	0.0217	3555	YJR094C	IME1
0.0085	0.0309	1016	YHR049W	FSH1
0.0085	0.0249	786	YER055C	HIS1
0.0084	0.0199	4638	YNL004W	HRB1
0.0084	0.0306	2130	YDR003W	RCR2
0.0084	0.0235	142	YBL054W	TOD6
0.0084	0.0201	369	YBR175W	SWD3
0.0084	0.0273	5211	YOL163W	YOL163W
0.0084	0.0286	3771	YLR082C	SRL2
0.0082	0.0239	3731	YLR042C	NFG1
0.0082	0.0215	3308	YJL065C	DLS1
0.0082	0.0251	5827	YPL221W	FLC1
0.0081	0.0283	410	YBR216C	YBP1
0.0081	0.0206	261	YBR065C	ECM2
0.0081	0.0228	6057	YPR171W	BSP1
0.0081	0.0218	5154	YOL105C	WSC3
0.0080	0.0289	4710	YNL077W	APJ1
0.0080	0.0240	1488	YKL090W	CUE2
0.0079	0.0262	1092	YHR125W	YHR125W
0.0078	0.0211	505	YCL011C	GBP2
0.0078	0.0335	6108	YBL091C-A	SCS22
0.0078	0.0235	829	YER098W	UBP9
0.0078	0.0329	4271	YML110C	COQ5
0.0077	0.0237	811	YER080W	AIM9
0.0077	0.0302	1540	YKL142W	MRP8
0.0077	0.0220	4346	YMR053C	STB2
0.0075	0.0318	3516	YJR054W	KCH1
0.0075	0.0335	5362	YOR150W	MRPL23
0.0075	0.0259	4561	YMR259C	TRM732
0.0075	0.0332	2255	YDR128W	MTC5
0.0075	0.0255	2665	YDR539W	FDC1
0.0075	0.0258	1924	YDL046W	NPC2
0.0074	0.0262	3746	YLR057W	MNL2
0.0074	0.0229	3791	YLR102C	APC9
0.0073	0.0204	5525	YOR313C	SPS4
0.0073	0.0276	1437	YKL039W	PTM1
0.0073	0.0265	1126	YHR158C	KEL1
0.0073	0.0245	5562	YOR350C	MNE1
0.0072	0.0248	6058	YPR172W	YPR172W
0.0072	0.0346	2364	YDR237W	MRPL7
0.0072	0.0317	2358	YDR231C	COX20
0.0072	0.0279	1272	YIL087C	AIM19
0.0071	0.0198	2058	YDL179W	PCL9
0.0071	0.0288	371	YBR177C	EHT1
0.0071	0.0179	2386	YDR259C	YAP6
0.0071	0.0291	214	YBR018C	GAL7
0.0071	0.0260	487	YBR293W	VBA2
0.0069	0.0232	4119	YLR429W	CRN1
0.0069	0.0211	1167	YHR199C	AIM46
0.0069	0.0186	1139	YHR171W	ATG7
0.0069	0.0202	1595	YKL198C	PTK1
0.0069	0.0296	630	YCR082W	AHC2
0.0069	0.0222	4362	YMR069W	NAT4
0.0068	0.0280	3439	YJL198W	PHO90
0.0068	0.0257	4390	YMR095C	SNO1
0.0067	0.0262	5497	YOR286W	RDL2
0.0067	0.0308	3606	YJR144W	MGM101
0.0067	0.0258	5312	YOR100C	CRC1
0.0067	0.0206	1302	YIL117C	PRM5
0.0067	0.0298	614	YCR060W	TAH1
0.0066	0.0215	1163	YHR195W	NVJ1
0.0066	0.0265	3524	YJR062C	NTA1
0.0066	0.0185	5873	YPL267W	ACM1
0.0065	0.0223	4478	YMR177W	MMT1
0.0065	0.0206	3346	YJL103C	GSM1
0.0065	0.0245	5223	YOR009W	TIR4
0.0065	0.0261	4760	YNL127W	FAR11
0.0064	0.0236	890	YER163C	GCG1
0.0064	0.0295	5085	YOL036W	YOL036W
