Correlation mean	Correlation std. dev.	Gene ID	Gene systematic name	Gene common name
-0.0369	0.0237	919	YHL002W	HSE1
-0.0371	0.0350	3417	YJL176C	SWI3
-0.0373	0.0441	5019	YNR047W	FPK1
-0.0374	0.0342	1827	YFR036W	CDC26
-0.0374	0.0250	1537	YKL139W	CTK1
-0.0375	0.0334	5549	YOR337W	TEA1
-0.0376	0.0321	1878	YBR089C-A	NHP6B
-0.0377	0.0289	4239	YML081W	TDA9
-0.0377	0.0303	2775	YGL094C	PAN2
-0.0378	0.0274	3552	YJR091C	JSN1
-0.0379	0.0330	4307	YMR012W	CLU1
-0.0380	0.0298	1654	YKR034W	DAL80
-0.0381	0.0293	3705	YLR016C	PML1
-0.0382	0.0302	5760	YPL154C	PEP4
-0.0384	0.0421	4740	YNL107W	YAF9
-0.0384	0.0235	5746	YPL140C	MKK2
-0.0385	0.0221	3531	YJR069C	HAM1
-0.0386	0.0337	4624	YMR316W	DIA1
-0.0386	0.0250	6011	YPR125W	YLH47
-0.0387	0.0295	2770	YGL089C	MF(ALPHA)2
-0.0388	0.0338	4268	YML107C	PML39
-0.0388	0.0216	1968	YDL090C	RAM1
-0.0389	0.0300	823	YER092W	IES5
-0.0391	0.0330	1220	YIL033C	BCY1
-0.0392	0.0299	1472	YKL074C	MUD2
-0.0393	0.0337	3369	YJL128C	PBS2
-0.0393	0.0315	2485	YDR358W	GGA1
-0.0394	0.0387	1758	YFL036W	RPO41
-0.0395	0.0287	1565	YKL168C	KKQ8
-0.0398	0.0246	4463	YMR164C	MSS11
-0.0398	0.0386	3634	YLL010C	PSR1
-0.0399	0.0434	139	YBL051C	PIN4
-0.0401	0.0320	4220	YML062C	MFT1
-0.0402	0.0395	4281	YML119W	YML119W
-0.0403	0.0284	5750	YPL144W	POC4
-0.0403	0.0314	3001	YGR056W	RSC1
-0.0403	0.0298	4731	YNL098C	RAS2
-0.0404	0.0299	2730	YGL049C	TIF4632
-0.0405	0.0283	3346	YJL103C	GSM1
-0.0406	0.0285	1139	YHR171W	ATG7
-0.0406	0.0385	2644	YDR518W	EUG1
-0.0410	0.0259	479	YBR285W	YBR285W
-0.0411	0.0394	4577	YMR275C	BUL1
-0.0411	0.0286	2596	YDR469W	SDC1
-0.0412	0.0304	759	YER028C	MIG3
-0.0414	0.0241	1082	YHR115C	DMA1
-0.0419	0.0262	5836	YPL230W	USV1
-0.0419	0.0235	5277	YOR064C	YNG1
-0.0422	0.0297	4533	YMR231W	PEP5
-0.0423	0.0416	1925	YDL047W	SIT4
-0.0423	0.0289	2936	YGL254W	FZF1
-0.0424	0.0435	564	YCR008W	SAT4
-0.0427	0.0342	4979	YNR007C	ATG3
-0.0427	0.0324	3106	YGR161C	RTS3
-0.0427	0.0281	2764	YGL083W	SCY1
-0.0428	0.0341	412	YBR218C	PYC2
-0.0430	0.0224	1408	YKL010C	UFD4
-0.0431	0.0485	4851	YNL218W	MGS1
-0.0432	0.0283	1470	YKL072W	STB6
-0.0438	0.0327	2505	YDR378C	LSM6
-0.0440	0.0296	904	YER177W	BMH1
-0.0441	0.0208	5490	YOR279C	RFM1
-0.0441	0.0323	2878	YGL197W	MDS3
-0.0442	0.0333	2201	YDR074W	TPS2
-0.0443	0.0341	5177	YOL128C	YGK3
-0.0444	0.0454	997	YHR030C	SLT2
-0.0444	0.0188	4374	YMR080C	NAM7
-0.0446	0.0383	2200	YDR073W	SNF11
-0.0448	0.0290	973	YHR006W	STP2
-0.0450	0.0396	1379	YIR023W	DAL81
-0.0450	0.0398	433	YBR239C	ERT1
-0.0451	0.0410	299	YBR105C	VID24
-0.0451	0.0316	2739	YGL058W	RAD6
-0.0453	0.0321	2014	YDL135C	RDI1
-0.0454	0.0269	5661	YPL055C	LGE1
-0.0456	0.0381	1792	YFL001W	DEG1
-0.0457	0.0297	5670	YPL064C	CWC27
-0.0458	0.0289	2069	YDL190C	UFD2
-0.0461	0.0203	3398	YJL157C	FAR1
-0.0463	0.0394	867	YER139C	RTR1
-0.0463	0.0282	140	YBL052C	SAS3
-0.0464	0.0332	1563	YKL166C	TPK3
-0.0466	0.0290	5207	YOL159C	CSS3
-0.0466	0.0296	2740	YGL059W	PKP2
-0.0467	0.0299	2382	YDR255C	RMD5
-0.0468	0.0220	5790	YPL184C	MRN1
-0.0469	0.0490	2420	YDR293C	SSD1
-0.0470	0.0351	5695	YPL089C	RLM1
-0.0470	0.0412	3728	YLR039C	RIC1
-0.0475	0.0345	4478	YMR177W	MMT1
-0.0475	0.0354	4163	YML006C	GIS4
-0.0476	0.0316	2384	YDR257C	RKM4
-0.0476	0.0295	927	YHL010C	ETP1
-0.0484	0.0315	3323	YJL080C	SCP160
-0.0485	0.0272	2486	YDR359C	EAF1
-0.0486	0.0305	1441	YKL043W	PHD1
-0.0487	0.0244	2703	YGL021W	ALK1
-0.0487	0.0321	4193	YML034W	SRC1
-0.0487	0.0273	4363	YMR070W	MOT3
-0.0489	0.0268	470	YBR276C	PPS1
-0.0489	0.0262	2549	YDR422C	SIP1
-0.0495	0.0287	1805	YFR013W	IOC3
-0.0495	0.0349	3774	YLR085C	ARP6
-0.0496	0.0305	5094	YOL045W	PSK2
-0.0497	0.0321	4234	YML076C	WAR1
-0.0498	0.0352	5726	YPL120W	VPS30
-0.0499	0.0318	1101	YHR134W	WSS1
-0.0499	0.0265	3016	YGR071C	ENV11
-0.0500	0.0310	5130	YOL081W	IRA2
-0.0500	0.0279	306	YBR112C	CYC8
-0.0501	0.0250	1409	YKL011C	CCE1
-0.0501	0.0332	335	YBR141C	BMT2
-0.0508	0.0285	1692	YKR072C	SIS2
-0.0509	0.0307	2054	YDL175C	AIR2
-0.0512	0.0325	97	YBL009W	ALK2
-0.0513	0.0294	2265	YDR139C	RUB1
-0.0514	0.0308	4701	YNL068C	FKH2
-0.0515	0.0308	2649	YDR523C	SPS1
-0.0520	0.0534	1713	YKR093W	PTR2
-0.0521	0.0282	5260	YOR047C	STD1
-0.0530	0.0383	5384	YOR172W	YRM1
-0.0531	0.0261	858	YER129W	SAK1
-0.0531	0.0331	4333	YMR037C	MSN2
-0.0531	0.0389	5194	YOL145C	CTR9
-0.0534	0.0283	4890	YNL257C	SIP3
-0.0535	0.0299	1400	YKL002W	DID4
-0.0536	0.0378	255	YBR059C	AKL1
-0.0537	0.0305	4947	YNL314W	DAL82
-0.0537	0.0325	3967	YLR278C	YLR278C
-0.0539	0.0271	4857	YNL224C	SQS1
-0.0540	0.0400	1621	YKR001C	VPS1
-0.0541	0.0335	4068	YLR377C	FBP1
-0.0545	0.0318	3920	YLR231C	BNA5
-0.0546	0.0376	1087	YHR120W	MSH1
-0.0548	0.0367	1512	YKL114C	APN1
-0.0550	0.0381	6102	YCR020W-B	HTL1
-0.0551	0.0268	2067	YDL188C	PPH22
-0.0552	0.0380	155	YBL067C	UBP13
-0.0553	0.0284	3708	YLR019W	PSR2
-0.0554	0.0260	2387	YDR260C	SWM1
-0.0554	0.0360	894	YER167W	BCK2
-0.0554	0.0271	5655	YPL049C	DIG1
-0.0555	0.0289	845	YER116C	SLX8
-0.0559	0.0204	4259	YML100W	TSL1
-0.0561	0.0326	1649	YKR029C	SET3
-0.0562	0.0239	2522	YDR395W	SXM1
-0.0563	0.0191	1044	YHR077C	NMD2
-0.0564	0.0318	4511	YMR209C	YMR209C
-0.0564	0.0346	473	YBR279W	PAF1
-0.0569	0.0286	849	YER120W	SCS2
-0.0571	0.0410	168	YBL080C	PET112
-0.0573	0.0332	4033	YLR342W	FKS1
-0.0577	0.0289	3831	YLR142W	PUT1
-0.0584	0.0344	5643	YPL037C	EGD1
-0.0586	0.0268	2839	YGL158W	RCK1
-0.0587	0.0271	4123	YLR433C	CNA1
-0.0588	0.0368	5421	YOR209C	NPT1
-0.0591	0.0289	504	YCL010C	SGF29
-0.0596	0.0310	3704	YLR015W	BRE2
-0.0596	0.0387	3123	YGR178C	PBP1
-0.0598	0.0286	2012	YDL134C	PPH21
-0.0601	0.0258	1259	YIL072W	HOP1
-0.0601	0.0317	3053	YGR108W	CLB1
-0.0605	0.0261	2346	YDR219C	MFB1
-0.0606	0.0337	2380	YDR253C	MET32
-0.0610	0.0346	1338	YIL153W	RRD1
-0.0611	0.0223	5118	YOL068C	HST1
-0.0612	0.0234	3378	YJL137C	GLG2
-0.0614	0.0316	6082	YPR196W	YPR196W
-0.0615	0.0308	4536	YMR234W	RNH1
-0.0622	0.0283	4458	YMR159C	ATG16
-0.0623	0.0533	5131	YOL082W	ATG19
-0.0626	0.0281	62	YAR002W	NUP60
-0.0627	0.0329	2457	YDR330W	UBX5
-0.0629	0.0281	5927	YPR040W	TIP41
-0.0631	0.0308	1966	YDL088C	ASM4
-0.0631	0.0379	5006	YNR034W	SOL1
-0.0632	0.0365	1120	YHR152W	SPO12
-0.0632	0.0255	1124	YHR156C	LIN1
-0.0634	0.0306	3551	YJR090C	GRR1
-0.0639	0.0276	3332	YJL089W	SIP4
-0.0641	0.0394	1639	YKR019C	IRS4
-0.0647	0.0314	3353	YJL110C	GZF3
-0.0651	0.0471	5469	YOR258W	HNT3
-0.0653	0.0299	5678	YPL072W	UBP16
-0.0653	0.0299	2717	YGL035C	MIG1
-0.0657	0.0338	668	YEL013W	VAC8
-0.0661	0.0414	4278	YML117W	NAB6
-0.0666	0.0330	2861	YGL180W	ATG1
-0.0667	0.0279	2115	YDL236W	PHO13
-0.0667	0.0382	277	YBR082C	UBC4
-0.0669	0.0410	1898	YDL019C	OSH2
-0.0669	0.0272	1547	YKL149C	DBR1
-0.0670	0.0386	5979	YPR093C	ASR1
-0.0674	0.0347	1719	YKR099W	BAS1
-0.0675	0.0272	1954	YDL076C	RXT3
-0.0675	0.0275	4258	YML099C	ARG81
-0.0675	0.0342	3602	YJR140C	HIR3
-0.0678	0.0293	4576	YMR274C	RCE1
-0.0680	0.0297	4886	YNL253W	TEX1
-0.0683	0.0318	2890	YGL209W	MIG2
-0.0685	0.0292	4848	YNL215W	IES2
-0.0687	0.0301	861	YER132C	PMD1
-0.0688	0.0275	776	YER045C	ACA1
-0.0689	0.0287	5563	YOR351C	MEK1
-0.0690	0.0311	1948	YDL070W	BDF2
-0.0691	0.0414	4367	YMR074C	SDD2
-0.0692	0.0324	3872	YLR183C	TOS4
-0.0693	0.0231	467	YBR273C	UBX7
-0.0699	0.0275	982	YHR015W	MIP6
-0.0701	0.0299	2412	YDR285W	ZIP1
-0.0702	0.0362	2633	YDR507C	GIN4
-0.0705	0.0408	3247	YIL014C-A	YIL014C-A
-0.0708	0.0346	4860	YNL227C	JJJ1
-0.0708	0.0226	4436	YMR139W	RIM11
-0.0712	0.0304	5896	YPR009W	SUT2
-0.0719	0.0260	2223	YDR096W	GIS1
-0.0719	0.0327	4232	YML074C	FPR3
-0.0723	0.0456	3338	YJL095W	BCK1
-0.0737	0.0311	50	YAL054C	ACS1
-0.0747	0.0453	2934	YGL252C	RTG2
-0.0749	0.0294	3785	YLR096W	KIN2
-0.0758	0.0254	3695	YLR006C	SSK1
-0.0759	0.0322	1315	YIL130W	ASG1
-0.0759	0.0270	1806	YFR014C	CMK1
-0.0760	0.0342	5153	YOL104C	NDJ1
-0.0762	0.0264	2548	YDR421W	ARO80
-0.0779	0.0239	901	YER174C	GRX4
-0.0781	0.0329	3419	YJL178C	ATG27
-0.0794	0.0404	1466	YKL068W	NUP100
-0.0797	0.0600	4596	YMR293C	HER2
-0.0798	0.0279	2170	YDR043C	NRG1
-0.0801	0.0283	3962	YLR273C	PIG1
-0.0809	0.0236	4687	YNL053W	MSG5
-0.0809	0.0248	4084	YLR394W	CST9
-0.0810	0.0294	5787	YPL181W	CTI6
-0.0815	0.0315	1102	YHR135C	YCK1
-0.0815	0.0378	3405	YJL164C	TPK1
-0.0817	0.0289	2550	YDR423C	CAD1
-0.0821	0.0427	434	YBR240C	THI2
-0.0824	0.0256	4143	YLR453C	RIF2
-0.0825	0.0390	3917	YLR228C	ECM22
-0.0826	0.0323	3291	YJL048C	UBX6
-0.0827	0.0289	5003	YNR031C	SSK2
-0.0827	0.0271	711	YEL056W	HAT2
-0.0829	0.0285	1678	YKR058W	GLG1
-0.0830	0.0379	5997	YPR111W	DBF20
-0.0840	0.0375	5091	YOL042W	NGL1
-0.0842	0.0314	1982	YDL104C	QRI7
-0.0843	0.0355	9	YAL011W	SWC3
-0.0848	0.0415	3661	YLL039C	UBI4
-0.0858	0.0401	6229	YPL096C-A	ERI1
-0.0860	0.0286	2989	YGR044C	RME1
-0.0860	0.0433	2800	YGL119W	COQ8
-0.0867	0.0311	5854	YPL248C	GAL4
-0.0868	0.0274	5401	YOR189W	IES4
-0.0869	0.0354	670	YEL015W	EDC3
-0.0873	0.0409	4348	YMR055C	BUB2
-0.0874	0.0255	5952	YPR065W	ROX1
-0.0876	0.0540	5651	YPL045W	VPS16
-0.0878	0.0304	4386	YMR091C	NPL6
-0.0879	0.0319	5808	YPL202C	AFT2
-0.0883	0.0316	4683	YNL049C	SFB2
-0.0888	0.0382	3584	YJR122W	IBA57
-0.0900	0.0447	6168	YML058W-A	HUG1
-0.0904	0.0362	38	YAL040C	CLN3
-0.0909	0.0250	5772	YPL166W	ATG29
-0.0920	0.0338	906	YER179W	DMC1
-0.0922	0.0298	4792	YNL159C	ASI2
-0.0935	0.0383	3732	YLR043C	TRX1
-0.0937	0.0344	4589	YMR287C	DSS1
-0.0941	0.0313	4732	YNL099C	OCA1
-0.0945	0.0307	4052	YLR361C	DCR2
-0.0963	0.0287	1582	YKL185W	ASH1
-0.0969	0.0403	3724	YLR035C	MLH2
-0.0970	0.0431	1825	YFR034C	PHO4
-0.0975	0.0344	4621	YMR315W	YMR315W
-0.0981	0.0500	3492	YJR030C	RBH2
-0.0984	0.0478	3703	YLR014C	PPR1
-0.0986	0.0228	4226	YML068W	ITT1
-0.1005	0.0363	1258	YIL071C	PCI8
-0.1011	0.0335	5441	YOR229W	WTM2
-0.1013	0.0352	5065	YOL016C	CMK2
-0.1033	0.0314	5442	YOR230W	WTM1
-0.1040	0.0352	5607	YPL001W	HAT1
-0.1049	0.0383	577	YCR020C-A	MAK31
-0.1051	0.0358	2176	YDR049W	VMS1
-0.1054	0.0337	1687	YKR067W	GPT2
-0.1066	0.0374	926	YHL009C	YAP3
-0.1070	0.0371	5237	YOR023C	AHC1
-0.1082	0.0371	2537	YDR410C	STE14
-0.1095	0.0310	1920	YDL042C	SIR2
-0.1096	0.0292	888	YER161C	SPT2
-0.1131	0.0380	468	YBR274W	CHK1
-0.1167	0.0325	4145	YLR455W	PDP3
-0.1174	0.0305	5583	YOR371C	GPB1
-0.1197	0.0350	4919	YNL286W	CUS2
-0.1247	0.0330	5639	YPL033C	SRL4
-0.1255	0.0434	4987	YNR015W	SMM1
-0.1293	0.0345	2132	YDR005C	MAF1
-0.1328	0.0364	3232	YGR288W	MAL13
-0.1329	0.0265	4274	YML113W	DAT1
-0.1346	0.0322	625	YCR073C	SSK22
-0.1414	0.0335	3676	YLL054C	YLL054C
-0.1420	0.0327	3589	YJR127C	RSF2
-0.1474	0.0336	17	YAL019W	FUN30
-0.1490	0.0418	4843	YNL210W	MER1
-0.1491	0.0426	1761	YFL033C	RIM15
-0.1533	0.0471	2873	YGL192W	IME4
-0.1558	0.0470	1038	YHR071W	PCL5
-0.1619	0.0336	2640	YDR514C	YDR514C
-0.1688	0.0284	376	YBR182C	SMP1
-0.1878	0.0446	1312	YIL127C	RRT14
-0.1967	0.0535	4842	YNL209W	SSB2
