"baseMean","log2FoldChange","lfcSE","pvalue","padj","orf_name","contrast"
17470.9112936188,-0.145339562882547,0.0430878595715813,0.000626503964856067,0.00197647456511507,"YHR203C","KAN_vs_WT"
843.537676018842,0.0142874760478379,0.0737703246625049,0.841346692969873,0.892302365345619,"YHR204W","KAN_vs_WT"
1976.63966438827,-0.408098263374565,0.0712842708827439,3.68752880871445e-09,2.3185566708723e-08,"YHR205W","KAN_vs_WT"
1528.30079985701,-0.395656113930093,0.0672481871755575,1.80770117449996e-09,1.17037538131816e-08,"YHR206W","KAN_vs_WT"
706.736234518163,-0.180842042122186,0.092399816754814,0.0404744266488554,0.0817808606406087,"YHR207C","KAN_vs_WT"
8136.02144469059,0.24713570309777,0.051271982339433,1.29601088234214e-06,6.22301881878419e-06,"YHR208W","KAN_vs_WT"
955.980074741057,0.929947119552409,0.0879553132253101,4.90877993852369e-27,8.36080335081704e-26,"YHR209W","KAN_vs_WT"
173.671404322752,0.323627873916834,0.187201206815046,0.040927435468192,0.0824419715408049,"YHR210C","KAN_vs_WT"
699.919588517043,0.0807552161254332,0.0917899821548512,0.360728473085021,0.481504694005967,"YHR211W","KAN_vs_WT"
12.9965371222068,0.545822755575665,0.656810232440956,0.0303817515863039,0.0640795354719139,"YHR213W","KAN_vs_WT"
0.781546306107885,0.014177845218669,0.328609660847564,0.750428992670241,0.823829187749001,"YHR213W-A","KAN_vs_WT"
48.6149930095171,0.85422595269256,0.340314260012004,0.00118267031299798,0.00354016755463487,"YHR213W-B","KAN_vs_WT"
56.239492786484,0.214873074012916,0.245719794572478,0.227592464288639,0.335560218871573,"YHR214W","KAN_vs_WT"
78.6128929690228,0.807199635314843,0.250274708442448,0.000155465666601754,0.000548207336638662,"YHR214W-A","KAN_vs_WT"
10.6893909113899,-0.125023768202464,0.319623270868215,0.377937097657585,0.498394851962086,"YHR214C-E","KAN_vs_WT"
117.752034116596,0.188070202426575,0.210211691411067,0.258883136479802,0.370276717839717,"YHR215W","KAN_vs_WT"
3762.70196722836,-1.13113046259121,0.0702564727929843,2.44670956613542e-59,1.00394530833829e-57,"YHR216W","KAN_vs_WT"
3.46983769685462,-0.0731950037139622,0.332752562444098,0.356534744726228,0.477515451037234,"YHR217C","KAN_vs_WT"
30.0242662551232,0.119501736756824,0.268911934282153,0.480770019168057,0.593820514292993,"YHR218W","KAN_vs_WT"
2.55154411953339,-0.0667710657150339,0.333721228324328,0.334602305767046,0.454699348417627,"YHR218W-A","KAN_vs_WT"
48.4299366779095,0.205015730089735,0.247160294383426,0.249425518777979,0.358943259657949,"YHR219W","KAN_vs_WT"
5.23560275514416,-0.188810803020468,0.389789960780067,0.0912941057933023,0.161729031260969,"YIL177C","KAN_vs_WT"
39.3236718565201,-0.0416886926511608,0.271909545045879,0.788487812355259,0.854561093035672,"YIL173W","KAN_vs_WT"
13531.6177920996,0.119520940723438,0.0718764707940314,0.0909494988171381,0.16116373612605,"YIL169C","KAN_vs_WT"
288.733856266997,0.202296750269285,0.139411496673603,0.109593839025765,0.187726611223587,"YIL166C","KAN_vs_WT"
250.103173678234,0.464769617527109,0.141932671009282,0.000349665949976524,0.00114960413002167,"YIL165C","KAN_vs_WT"
354.636859772165,0.746006078334223,0.122797204696825,2.01627437116625e-10,1.42834503939457e-09,"YIL164C","KAN_vs_WT"
74.8052348571174,0.552634384609867,0.257006500804013,0.00648409322311262,0.0164023158834462,"YIL163C","KAN_vs_WT"
1884.50286763498,1.41342197822199,0.0694992072989551,5.38736206563951e-93,4.53903211903681e-91,"YIL162W","KAN_vs_WT"
441.761326337707,-0.123860308573959,0.113768564425299,0.243541838021806,0.352887153052004,"YIL161W","KAN_vs_WT"
394.105747222682,0.616209337485419,0.112330475300462,9.23268329746925e-09,5.56161351350889e-08,"YIL160C","KAN_vs_WT"
493.671434973806,-0.136960124551983,0.103254955387273,0.159809574269185,0.254618388669604,"YIL159W","KAN_vs_WT"
295.243024945271,0.238403380003597,0.130028515631226,0.045828114077741,0.0908653444798385,"YIL158W","KAN_vs_WT"
614.089018035853,0.11575552141589,0.104252453412411,0.236959748567104,0.345940499731359,"YIL157C","KAN_vs_WT"
670.079754413544,0.277973009892781,0.0957573469719245,0.00234367302761926,0.00654137361374827,"YIL156W-B","KAN_vs_WT"
1579.63298031067,0.160017764217531,0.0612904445026247,0.00782587558949839,0.0193928266078589,"YIL156W","KAN_vs_WT"
4327.051470563,0.100449405769575,0.0802790790517209,0.197282033015132,0.301189941198991,"YIL155C","KAN_vs_WT"
1755.39972477006,-0.0811962741665331,0.0820141846464753,0.307308576160738,0.424540421910658,"YIL154C","KAN_vs_WT"
1166.16985038572,0.138743463181152,0.10033158094001,0.146483773079735,0.237584949201962,"YIL153W","KAN_vs_WT"
406.64094766803,0.0658806739505924,0.107555195169786,0.516410633488401,0.627538229425617,"YIL152W","KAN_vs_WT"
2648.24228581205,-0.151287902727881,0.0567396382333703,0.00687902708774004,0.0172803627441918,"YIL151C","KAN_vs_WT"
420.624797929652,-0.0627974200755046,0.116833717404816,0.564660518155473,0.671198234428976,"YIL150C","KAN_vs_WT"
3233.03397234143,-0.245961986643292,0.0643513424799878,9.44648379732962e-05,0.000346243219926484,"YIL149C","KAN_vs_WT"
10606.5956374714,-0.15218047532089,0.0486777431843015,0.00178437142549724,0.00511357960894199,"YIL148W","KAN_vs_WT"
2448.17617555304,0.0344809371613623,0.0679122697902117,0.606109978066122,0.707557537668543,"YIL147C","KAN_vs_WT"
